# This file is generated by MACS
# ARGUMENTS LIST:
# name = dataset_28356.dat.32.1e-05
# format = BED
# ChIP-seq file = dataset_28356.dat
# control file = dataset_28356.dat.dataset_28355.dat
# effective genome size = 2.65e+09
# tag size = 36
# band width = 300
# model fold = 32
# pvalue cutoff = 1.00e-05
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000
# unique tags in treatment: 972314
# total tags in treatment: 1000000
# unique tags in control: 21355
# total tags in control: 21428
# d = 200
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr2	30980093	30980727	635	188	5	67.45	54.61	0.00
chr2	31111991	31112455	465	160	5	83.92	54.61	0.00
chr2	31614566	31615480	915	631	7	85.33	54.61	0.00
chr2	31618692	31619456	765	281	6	76.77	54.61	0.00
chr2	31625242	31626073	832	195	6	74.31	54.61	0.00
chr2	31918221	31919138	918	551	6	71.44	54.61	0.00
chr2	31920273	31920943	671	140	6	66.06	40.96	0.00
chr2	31993066	31993813	748	532	19	297.46	163.83	0.00
chr2	32022800	32024024	1225	885	15	190.74	81.92	0.00
chr2	32030420	32031130	711	551	9	125.06	54.61	0.00
chr2	32165338	32166375	1038	428	12	154.08	109.22	0.00
chr2	32167215	32168731	1517	181	12	119.66	40.96	0.00
chr2	32463641	32464619	979	519	9	111.56	81.92	0.00
chr2	32511174	32512137	964	447	15	207.00	109.22	0.00
chr2	32582440	32583227	788	599	10	136.53	122.87	0.00
chr2	32822812	32823280	469	113	5	68.88	40.96	0.00
chr2	32901516	32902250	735	333	6	77.94	54.61	0.00
chr2	32985603	32988158	2556	963	36	445.96	163.83	0.00
chr2	33032021	33032695	675	193	5	65.91	54.61	0.00
chr2	33058314	33059605	1292	699	13	156.82	109.22	0.00
chr2	33060319	33060839	521	362	5	54.49	40.96	0.03
chr2	33076679	33077595	917	454	18	262.27	136.53	0.00
chr2	33609352	33610315	964	366	6	70.01	40.96	0.00
chr2	33610676	33611886	1211	614	13	145.63	95.57	0.00
chr2	33617087	33617845	759	261	5	62.97	40.96	0.03
chr2	33627860	33628486	627	449	8	114.00	54.61	0.00
chr2	33659028	33659841	814	477	11	151.07	95.57	0.00
chr2	33677186	33677834	649	159	6	81.61	54.61	0.00
chr2	33763812	33764529	718	190	5	64.36	40.96	0.02
chr2	34261829	34262658	830	646	9	118.51	54.61	0.00
chr2	34639565	34640239	675	455	5	65.91	40.96	0.00
chr2	34645775	34646510	736	183	9	123.60	54.61	0.00
chr2	34657435	34658077	643	346	14	55.88	9.88	0.03
chr2	34760231	34760986	756	504	22	353.55	204.79	0.00
chr2	34762260	34763121	862	411	19	267.29	122.87	0.00
chr2	34794275	34794938	664	176	7	80.93	68.26	0.00
chr2	34832191	34832841	651	193	5	66.82	40.96	0.00
chr2	34987511	34988075	565	187	8	115.68	95.57	0.00
chr2	35111038	35112387	1350	702	16	199.54	109.22	0.00
chr2	35114928	35115627	700	171	7	94.34	68.26	0.00
chr2	35299917	35300666	750	599	5	63.26	54.61	0.03
chr2	35305633	35306285	653	460	8	112.45	81.92	0.00
chr2	35350813	35351940	1128	668	23	331.79	109.22	0.00
chr2	35354366	35355156	791	371	11	152.53	95.57	0.00
chr2	35358949	35360429	1481	763	24	320.59	122.87	0.00
chr2	35361996	35363452	1457	867	15	179.03	109.22	0.00
chr2	35442859	35444338	1480	1151	22	287.56	122.87	0.00
chr2	35444725	35445416	692	200	8	94.72	54.61	0.00
chr2	35517244	35518338	1095	437	9	106.86	68.26	0.00
chr2	35650474	35651891	1418	666	17	211.42	81.92	0.00
chr2	35696787	35697670	884	351	18	265.25	122.87	0.00
chr2	35724629	35725232	604	176	5	68.71	54.61	0.00
chr2	35737542	35738468	927	358	8	84.90	68.26	0.00
chr2	35754326	35754722	397	199	5	99.55	68.26	0.00
chr2	35761499	35762285	787	608	5	62.06	40.96	0.03
chr2	37307907	37308327	421	158	5	99.55	54.61	0.00
chr2	37557874	37559516	1643	426	11	102.67	40.96	0.00
chr2	37586525	37588054	1530	527	14	161.18	81.92	0.00
chr2	37612292	37613082	791	267	5	61.93	27.31	0.03
chr2	37620442	37621428	987	359	10	126.06	81.92	0.00
chr2	37621441	37622178	738	168	5	50.18	40.96	0.03
chr2	37622414	37623247	834	491	8	88.44	54.61	0.00
chr2	37623521	37625047	1527	881	13	119.33	54.61	0.00
chr2	38151079	38152054	976	782	7	83.18	40.96	0.00
chr2	38153609	38154239	631	145	5	53.44	40.96	0.03
chr2	38155529	38156259	731	250	5	63.91	40.96	0.02
chr2	38336586	38337501	916	243	9	114.36	54.61	0.00
chr2	38391372	38391994	623	438	6	82.81	40.96	0.00
chr2	38678548	38679265	718	522	8	108.83	68.26	0.00
chr2	38679551	38679929	379	190	7	132.27	95.57	0.00
chr2	38680582	38680979	398	200	5	83.92	68.26	0.00
chr2	39180569	39181930	1362	567	11	125.05	68.26	0.00
chr2	44781943	44783368	1426	846	18	226.61	109.22	0.00
chr2	45047253	45048011	759	187	5	62.97	40.96	0.03
chr2	45135057	45135546	490	197	6	99.55	68.26	0.00
chr2	46380607	46381213	607	409	9	131.78	81.92	0.00
chr2	49272486	49273540	1055	442	10	122.98	68.26	0.00
chr2	49588649	49589867	1219	576	9	102.38	54.61	0.00
chr2	50697142	50697920	779	465	11	153.31	81.92	0.00
chr2	52035086	52035602	517	344	10	166.65	81.92	0.00
chr2	52788803	52789446	644	451	8	97.15	81.92	0.00
chr2	53702735	53703532	798	628	5	61.71	40.96	0.03
chr2	56967526	56968247	722	531	5	64.22	40.96	0.02
chr2	56968974	56970019	1046	168	10	108.78	68.26	0.00
chr2	57033979	57035136	1158	358	12	148.08	68.26	0.00
chr2	58275790	58276275	486	190	7	115.68	81.92	0.00
chr2	59009522	59010017	496	347	5	83.92	40.96	0.00
chr2	59040884	59041258	375	188	5	115.68	68.26	0.00
chr2	59276411	59277222	812	357	9	119.44	81.92	0.00
chr2	59437555	59438391	837	577	6	74.13	40.96	0.00
chr2	59467639	59468225	587	231	8	115.68	68.26	0.00
chr2	59469064	59469589	526	167	5	54.49	54.61	0.03
chr2	59480713	59481350	638	223	6	82.11	54.61	0.00
chr2	60010510	60011087	578	197	6	83.92	68.26	0.00
chr2	61430846	61432285	1440	306	24	323.58	109.22	0.00
chr2	61493996	61494925	930	401	6	71.06	27.31	0.00
chr2	62279064	62280170	1107	342	14	181.63	81.92	0.00
chr2	65031319	65031882	564	176	7	99.55	68.26	0.00
chr2	68217605	68218387	783	599	6	76.09	40.96	0.00
chr2	68966768	68967293	526	141	5	68.88	40.96	0.00
chr2	69193502	69193809	308	155	9	277.42	122.87	0.00
chr2	69929194	69930550	1357	751	10	111.39	54.61	0.00
chr2	69930727	69931362	636	305	15	198.94	109.22	0.00
chr2	69965459	69966275	817	665	6	74.84	40.96	0.00
chr2	70452739	70453546	808	463	12	167.88	81.92	0.00
chr2	70802721	70803438	718	170	5	64.36	27.31	0.02
chr2	70870020	70871011	992	366	10	125.83	95.57	0.00
chr2	71212772	71213502	731	192	5	63.91	40.96	0.02
chr2	71582318	71583474	1157	574	13	163.33	54.61	0.00
chr2	71596945	71597552	608	194	9	131.71	95.57	0.00
chr2	71650486	71651249	764	622	5	62.80	27.31	0.03
chr2	71652076	71652908	833	160	7	74.27	54.61	0.00
chr2	71704475	71705273	799	200	7	89.88	54.61	0.00
chr2	71892418	71893247	830	378	8	103.33	54.61	0.00
chr2	71973293	71973769	477	168	7	115.68	68.26	0.00
chr2	72243594	72244467	874	714	6	72.87	40.96	0.00
chr2	72841117	72841840	724	125	8	108.52	54.61	0.00
chr2	72891736	72892599	864	498	10	132.24	81.92	0.00
chr2	72894314	72894759	446	139	7	115.68	81.92	0.00
chr2	73115596	73117018	1423	561	10	109.22	54.61	0.00
chr2	73287807	73288483	677	271	6	80.36	40.96	0.00
chr2	73323348	73324501	1154	269	16	210.83	81.92	0.00
chr2	73333394	73334269	876	690	6	72.80	54.61	0.00
chr2	73705702	73706689	988	327	7	82.77	68.26	0.00
chr2	75308063	75309233	1171	299	16	209.78	68.26	0.00
chr2	75447510	75448162	653	514	5	66.74	40.96	0.00
chr2	75476016	75476810	795	619	6	75.64	40.96	0.00
chr2	75520735	75521939	1205	593	11	131.20	54.61	0.00
chr2	75527354	75527929	576	189	5	68.88	40.96	0.00
chr2	75908365	75909430	1066	488	9	107.99	40.96	0.00
chr2	77014140	77014711	572	194	9	132.27	95.57	0.00
chr2	77015539	77016207	669	471	5	52.22	40.96	0.03
chr2	77179690	77180525	836	547	9	118.21	95.57	0.00
chr2	78972291	78972879	589	140	5	68.88	40.96	0.00
chr2	79210646	79211228	583	142	5	68.88	40.96	0.00
chr2	79553336	79554319	984	669	7	82.90	54.61	0.00
chr2	83579363	83580038	676	115	5	65.87	40.96	0.00
chr2	83769515	83770057	543	372	5	68.88	40.96	0.00
chr2	84475639	84476433	795	380	5	61.81	27.31	0.03
chr2	84770287	84770759	473	196	6	99.55	68.26	0.00
chr2	84804047	84804895	849	340	14	198.53	81.92	0.00
chr2	90314767	90315517	751	407	7	91.96	54.61	0.00
chr2	90344862	90345820	959	275	14	190.76	122.87	0.00
chr2	90371977	90372831	855	453	7	87.60	54.61	0.00
chr2	90392408	90393064	657	408	5	66.59	40.96	0.00
chr2	90413929	90414836	908	592	11	145.51	109.22	0.00
chr2	90489900	90490701	802	612	6	75.38	54.61	0.00
chr2	90491913	90492588	676	126	6	65.87	54.61	0.00
chr2	90507399	90508753	1355	819	22	279.52	163.83	0.00
chr2	90918319	90919069	751	584	5	63.23	40.96	0.03
chr2	91366792	91367390	599	199	8	115.68	81.92	0.00
chr2	91789588	91790203	616	171	5	53.94	40.96	0.03
chr2	91848402	91848986	585	166	11	166.65	136.53	0.00
chr2	91895286	91896013	728	270	6	78.22	54.61	0.00
chr2	92142139	92142904	766	185	6	62.74	54.61	0.03
chr2	92324330	92325106	777	417	5	62.38	27.31	0.03
chr2	92369426	92370222	797	601	5	61.74	40.96	0.03
chr2	92383922	92385430	1509	725	13	147.70	109.22	0.00
chr2	92403049	92403565	517	343	10	166.65	95.57	0.00
chr2	92447937	92448974	1038	529	9	94.89	68.26	0.00
chr2	92971993	92972944	952	428	9	112.73	95.57	0.00
chr2	93006502	93007453	952	184	13	174.88	68.26	0.00
chr2	93016819	93017646	828	405	6	74.45	27.31	0.00
chr2	93020282	93020889	608	429	8	115.18	68.26	0.00
chr2	93032321	93033515	1195	552	28	397.16	136.53	0.00
chr2	93033913	93035014	1102	909	12	135.71	54.61	0.00
chr2	93035611	93036304	694	121	6	65.21	40.96	0.00
chr2	98502285	98503234	950	545	306	3100.00	2348.24	0.00
chr2	98505083	98505475	393	197	115	3100.00	1570.04	0.00
chr2	98506275	98507584	1310	995	886	3100.00	3986.54	0.00
chr2	101438841	101439268	428	199	8	166.65	95.57	0.00
chr2	101606651	101607145	495	185	5	83.92	54.61	0.00
chr2	101636573	101637205	633	469	5	67.52	54.61	0.00
chr2	101879251	101879874	624	481	6	82.77	40.96	0.00
chr2	101996204	101996930	727	177	5	64.04	40.96	0.02
chr2	102068083	102068972	890	700	6	72.34	40.96	0.00
chr2	102707501	102708210	710	521	5	64.64	40.96	0.02
chr2	102784018	102784580	563	393	5	68.88	40.96	0.00
chr2	103129516	103130461	946	568	13	175.26	68.26	0.00
chr2	103336586	103337359	774	199	6	76.42	40.96	0.00
chr2	103522577	103523243	667	134	5	66.21	40.96	0.00
chr2	103734937	103735749	813	450	6	74.98	27.31	0.00
chr2	103757333	103758272	940	344	11	143.76	95.57	0.00
chr2	103784859	103786389	1531	560	23	300.57	68.26	0.00
chr2	103809115	103811741	2627	1288	29	318.37	109.22	0.00
chr2	104527101	104527794	694	172	5	65.21	54.61	0.00
chr2	112309650	112310337	688	320	5	65.43	40.96	0.00
chr2	116797715	116798716	1002	586	9	110.58	40.96	0.00
chr2	116800575	116801217	643	176	6	81.88	40.96	0.00
chr2	116801556	116802038	483	134	6	83.92	54.61	0.00
chr2	116805591	116806256	666	182	7	96.02	68.26	0.00
chr2	116809438	116810018	581	420	10	149.28	81.92	0.00
chr2	116873542	116874583	1042	741	12	153.87	95.57	0.00
chr2	117128985	117130316	1332	981	11	126.17	54.61	0.00
chr2	117228912	117229795	884	195	8	100.94	54.61	0.00
chr2	117230904	117231772	869	168	7	73.04	40.96	0.00
chr2	118088103	118090248	2146	1792	23	266.31	81.92	0.00
chr2	118120965	118121697	733	301	6	78.02	54.61	0.00
chr2	118179270	118179948	679	143	7	95.36	54.61	0.00
chr2	118316498	118317742	1245	682	11	115.34	68.26	0.00
chr2	118324430	118326011	1582	701	22	281.05	122.87	0.00
chr2	118345743	118346480	738	189	6	77.82	40.96	0.00
chr2	118359725	118360162	438	247	5	83.92	54.61	0.00
chr2	118366427	118367191	765	588	5	62.77	27.31	0.03
chr2	118369932	118370585	654	364	10	145.24	81.92	0.00
chr2	118379625	118381030	1406	714	11	109.77	54.61	0.00
chr2	118463771	118464347	577	139	5	68.88	40.96	0.00
chr2	118497867	118498647	781	539	5	62.25	40.96	0.03
chr2	118522060	118523120	1061	539	13	168.45	81.92	0.00
chr2	118630184	118630548	365	183	6	132.27	81.92	0.00
chr2	118708452	118709441	990	689	9	111.09	81.92	0.00
chr2	118798426	118798841	416	157	5	99.55	54.61	0.00
chr2	118801461	118803014	1554	924	11	105.20	54.61	0.00
chr2	118840665	118841371	707	589	5	64.74	40.96	0.02
chr2	118841406	118841968	563	290	9	115.68	81.92	0.00
chr2	119014835	119015434	600	139	5	68.88	54.61	0.00
chr2	119125650	119126630	981	376	13	173.10	95.57	0.00
chr2	119144000	119144482	483	160	5	83.92	54.61	0.00
chr2	119163160	119164140	981	763	10	126.34	81.92	0.00
chr2	119387468	119388055	588	393	9	132.27	95.57	0.00
chr2	119634163	119635013	851	390	7	87.76	40.96	0.00
chr2	119697844	119699371	1528	578	16	190.66	81.92	0.00
chr2	120454124	120455228	1105	808	18	247.17	81.92	0.00
chr2	120457209	120457914	706	175	6	64.78	54.61	0.02
chr2	122200785	122202440	1656	565	17	199.65	122.87	0.00
chr2	122202781	122203940	1160	380	17	210.46	109.22	0.00
chr2	122233857	122234865	1009	532	6	68.69	54.61	0.00
chr2	122234880	122235329	450	182	7	115.68	81.92	0.00
chr2	122456117	122456647	531	347	7	99.55	68.26	0.00
chr2	122457302	122457805	504	119	5	54.49	54.61	0.03
chr2	122477735	122478667	933	466	15	192.51	95.57	0.00
chr2	122537561	122538306	746	375	6	77.51	40.96	0.00
chr2	125108016	125108742	727	575	6	64.04	40.96	0.02
chr2	125616955	125617517	563	378	6	83.92	68.26	0.00
chr2	125691708	125692277	570	376	6	83.92	54.61	0.00
chr2	126468987	126470150	1164	662	13	162.97	95.57	0.00
chr2	127008399	127009440	1042	183	19	269.11	109.22	0.00
chr2	127136407	127137068	662	482	6	81.02	54.61	0.00
chr2	127139659	127140453	795	567	6	75.64	54.61	0.00
chr2	127154021	127154735	715	195	8	108.99	54.61	0.00
chr2	127197004	127197825	822	276	9	118.92	68.26	0.00
chr2	127197982	127198479	498	147	6	83.92	54.61	0.00
chr2	127307915	127308515	601	358	5	68.83	40.96	0.00
chr2	127385006	127385760	755	353	7	91.78	54.61	0.00
chr2	127748278	127748930	653	190	6	81.42	54.61	0.00
chr2	127753203	127753826	624	294	6	82.77	54.61	0.00
chr2	127834027	127835328	1302	562	18	233.93	136.53	0.00
chr2	127867086	127867842	757	240	7	91.70	54.61	0.00
chr2	127886407	127887298	892	476	6	72.27	40.96	0.00
chr2	127919864	127921105	1242	223	11	129.68	40.96	0.00
chr2	127978452	127979200	749	551	7	77.39	40.96	0.00
chr2	128048670	128049270	601	222	5	68.83	40.96	0.00
chr2	128075427	128076055	629	217	5	67.68	40.96	0.00
chr2	128120509	128121612	1104	524	8	92.57	54.61	0.00
chr2	128164789	128165442	654	464	6	81.38	54.61	0.00
chr2	128167795	128168878	1084	349	15	199.02	109.22	0.00
chr2	128199397	128200156	760	354	11	154.57	81.92	0.00
chr2	129676913	129678100	1188	439	11	131.92	81.92	0.00
chr2	129690416	129691536	1121	649	9	105.88	54.61	0.00
chr2	130461390	130462069	680	351	7	95.31	54.61	0.00
chr2	130881963	130882669	707	374	8	109.42	54.61	0.00
chr2	131830663	131831429	767	594	5	62.70	40.96	0.03
chr2	131832245	131832974	730	493	7	92.92	40.96	0.00
chr2	131846711	131847338	628	452	5	67.72	40.96	0.00
chr2	131928424	131928922	499	323	5	83.92	54.61	0.00
chr2	131936021	131937578	1558	613	15	174.52	95.57	0.00
chr2	132047169	132048166	998	421	6	69.01	54.61	0.00
chr2	132337686	132338352	667	167	7	95.97	54.61	0.00
chr2	132846085	132846747	663	192	6	80.98	40.96	0.00
chr2	132848216	132849273	1058	677	11	137.77	95.57	0.00
chr2	138071455	138071865	411	194	6	115.68	68.26	0.00
chr2	140127713	140128274	562	185	5	68.88	40.96	0.00
chr2	142436398	142437527	1130	721	9	105.55	54.61	0.00
chr2	143659305	143660321	1017	579	6	68.46	54.61	0.00
chr2	143664219	143664845	627	461	5	67.76	40.96	0.00
chr2	143918466	143918858	393	197	5	99.55	68.26	0.00
chr2	143938224	143938820	597	360	15	239.40	163.83	0.00
chr2	144000294	144001064	771	195	5	62.57	27.31	0.03
chr2	144039221	144040035	815	310	10	134.96	54.61	0.00
chr2	144040597	144041386	790	594	6	61.96	54.61	0.03
chr2	144043125	144043812	688	169	5	51.63	40.96	0.03
chr2	144044342	144045301	960	476	12	142.69	68.26	0.00
chr2	144053808	144055643	1836	752	33	446.14	191.14	0.00
chr2	144056104	144057554	1451	902	13	135.78	81.92	0.00
chr2	144064986	144065738	753	170	8	91.87	54.61	0.00
chr2	144070731	144071792	1062	619	10	122.67	54.61	0.00
chr2	144072769	144073776	1008	604	22	325.20	191.14	0.00
chr2	144105194	144106339	1146	512	9	104.96	40.96	0.00
chr2	145713639	145714935	1297	846	13	156.59	68.26	0.00
chr2	148201301	148201721	421	251	6	115.68	68.26	0.00
chr2	148389019	148389690	672	200	8	111.36	68.26	0.00
chr2	148589460	148590066	607	197	5	68.58	40.96	0.00
chr2	148682242	148683000	759	333	6	77.00	40.96	0.00
chr2	150136863	150137554	692	370	10	142.59	95.57	0.00
chr2	150201325	150202075	751	373	5	63.23	40.96	0.03
chr2	151798806	151799519	714	175	5	64.50	40.96	0.02
chr2	152186202	152186961	760	154	5	62.93	40.96	0.03
chr2	152231395	152232421	1027	609	9	109.55	68.26	0.00
chr2	152465243	152465554	312	157	5	132.27	68.26	0.00
chr2	152567224	152567845	622	149	6	82.86	54.61	0.00
chr2	152601227	152601743	517	120	5	68.88	54.61	0.00
chr2	152614380	152616016	1637	1165	23	293.75	95.57	0.00
chr2	152619494	152621354	1861	921	24	296.38	136.53	0.00
chr2	152828244	152828782	539	352	8	115.68	81.92	0.00
chr2	152829457	152830385	929	178	11	128.87	81.92	0.00
chr2	152862128	152862936	809	514	17	71.21	13.18	0.00
chr2	152863844	152864829	986	644	8	82.84	54.61	0.00
chr2	152909855	152910875	1021	438	20	288.35	177.48	0.00
chr2	152951580	152952442	863	186	7	73.24	40.96	0.00
chr2	153040080	153041168	1089	604	8	93.08	40.96	0.00
chr2	153271630	153272287	658	196	5	66.55	40.96	0.00
chr2	153306917	153307464	548	171	6	83.92	68.26	0.00
chr2	153309037	153309767	731	299	8	108.15	54.61	0.00
chr2	153385971	153387662	1692	1061	19	227.99	95.57	0.00
chr2	153604691	153605294	604	290	5	68.71	40.96	0.00
chr2	153687346	153688363	1018	533	9	109.92	68.26	0.00
chr2	154032665	154033386	722	553	5	64.22	27.31	0.02
chr2	154844562	154845892	1331	885	15	185.13	68.26	0.00
chr2	154875912	154877441	1530	733	33	472.59	232.09	0.00
chr2	156121118	156121804	687	521	6	79.93	68.26	0.00
chr2	156545885	156546748	864	682	7	87.25	40.96	0.00
chr2	156546973	156547693	721	184	5	50.66	54.61	0.03
chr2	156556044	156556539	496	182	5	83.92	54.61	0.00
chr2	156743981	156744993	1013	491	14	187.27	136.53	0.00
chr2	156800459	156800875	417	235	6	115.68	68.26	0.00
chr2	156805627	156806482	856	670	7	73.48	54.61	0.00
chr2	156889020	156889513	494	183	11	202.43	95.57	0.00
chr2	156889841	156890401	561	289	6	68.88	40.96	0.00
chr2	156918295	156918934	640	386	9	129.53	81.92	0.00
chr2	157221041	157222171	1131	523	9	105.51	54.61	0.00
chr2	157282852	157283602	751	589	5	63.23	40.96	0.03
chr2	157644082	157644768	687	457	6	79.93	40.96	0.00
chr2	157935117	157936035	919	336	6	71.41	40.96	0.00
chr2	158498168	158499952	1785	1208	21	253.83	81.92	0.00
chr2	158508051	158509498	1448	861	10	95.23	54.61	0.00
chr2	160428876	160429495	620	468	5	68.05	40.96	0.00
chr2	163441536	163442313	778	596	5	62.35	40.96	0.03
chr2	163537888	163538876	989	643	10	125.97	54.61	0.00
chr2	163541945	163542971	1027	602	9	109.55	68.26	0.00
chr2	163720290	163721560	1271	685	13	157.78	95.57	0.00
chr2	163909405	163910466	1062	741	21	302.35	109.22	0.00
chr2	163913314	163913802	489	303	5	83.92	54.61	0.00
chr2	164194244	164195029	786	621	5	62.09	27.31	0.03
chr2	164243178	164243956	779	462	5	62.31	27.31	0.03
chr2	164247960	164249542	1583	920	28	380.56	122.87	0.00
chr2	164346685	164348478	1794	884	32	432.35	150.18	0.00
chr2	164356847	164357474	628	438	6	82.58	68.26	0.00
chr2	164504862	164505607	746	294	5	63.40	40.96	0.03
chr2	164693498	164694554	1057	696	8	94.20	68.26	0.00
chr2	165065239	165066216	978	437	11	141.75	54.61	0.00
chr2	165066979	165067806	828	460	7	74.45	40.96	0.00
chr2	165076085	165076996	912	455	6	71.63	40.96	0.00
chr2	165146251	165146952	702	170	5	64.92	40.96	0.00
chr2	165747874	165748700	827	151	8	103.47	81.92	0.00
chr2	165773287	165774042	756	589	10	138.46	95.57	0.00
chr2	165780032	165780788	757	194	6	77.08	40.96	0.00
chr2	165807634	165808516	883	589	6	72.57	54.61	0.00
chr2	166000165	166000925	761	575	5	62.90	40.96	0.03
chr2	166115687	166116420	734	470	5	63.80	40.96	0.02
chr2	166178391	166179564	1174	588	14	177.90	109.22	0.00
chr2	166226131	166228175	2045	254	21	241.24	68.26	0.00
chr2	166228444	166229184	741	544	7	77.70	54.61	0.00
chr2	166250528	166251044	517	275	10	166.65	109.22	0.00
chr2	166255252	166256209	958	195	12	158.49	95.57	0.00
chr2	166265707	166266413	707	346	6	79.08	40.96	0.00
chr2	166314371	166315512	1142	500	9	105.10	54.61	0.00
chr2	166336330	166336960	631	198	5	67.60	40.96	0.00
chr2	166389316	166390219	904	173	10	130.14	81.92	0.00
chr2	166445930	166446849	920	364	11	144.85	81.92	0.00
chr2	166452985	166453517	533	188	5	68.88	54.61	0.00
chr2	166455318	166456755	1438	745	13	150.52	68.26	0.00
chr2	166571219	166572490	1272	1114	14	157.74	54.61	0.00
chr2	166600063	166600825	763	362	5	62.83	40.96	0.03
chr2	166700481	166701253	773	172	6	76.46	54.61	0.00
chr2	166897191	166898022	832	409	10	134.00	95.57	0.00
chr2	166971120	166971826	707	536	5	64.74	40.96	0.02
chr2	167027054	167027848	795	627	7	90.05	54.61	0.00
chr2	167096120	167097333	1214	806	17	223.26	95.57	0.00
chr2	167160431	167161088	658	327	9	128.35	68.26	0.00
chr2	167182153	167182965	813	339	11	151.13	81.92	0.00
chr2	167193522	167194438	917	556	12	160.90	95.57	0.00
chr2	167301268	167302349	1082	419	7	79.74	40.96	0.00
chr2	167328638	167329592	955	200	7	83.90	54.61	0.00
chr2	167330491	167331222	732	585	5	63.87	40.96	0.02
chr2	167391314	167391781	468	274	8	149.28	68.26	0.00
chr2	167395635	167396404	770	349	6	76.58	54.61	0.00
chr2	167397143	167397779	637	463	5	53.24	40.96	0.03
chr2	167440821	167441457	637	493	5	67.37	40.96	0.00
chr2	167497798	167498569	772	399	5	62.54	40.96	0.03
chr2	167602414	167603637	1224	492	12	145.05	68.26	0.00
chr2	167619054	167619581	528	337	6	83.92	68.26	0.00
chr2	167629902	167631145	1244	692	14	174.23	81.92	0.00
chr2	167735305	167736324	1020	311	9	109.83	68.26	0.00
chr2	167750327	167751386	1060	573	9	108.22	54.61	0.00
chr2	167752163	167752829	667	102	5	52.28	40.96	0.03
chr2	167784104	167784624	521	352	6	83.92	68.26	0.00
chr2	167785008	167785535	528	136	7	83.92	68.26	0.00
chr2	167944442	167945104	663	476	5	66.36	54.61	0.00
chr2	167984064	167985024	961	567	7	83.69	40.96	0.00
chr2	168264198	168265160	963	445	7	83.62	54.61	0.00
chr2	168266421	168267123	703	513	5	64.89	40.96	0.00
chr2	168298236	168298752	517	122	5	68.88	40.96	0.00
chr2	168404729	168405296	568	171	5	68.88	54.61	0.00
chr2	168803229	168804233	1005	419	9	110.46	54.61	0.00
chr2	169038623	169039350	728	150	7	93.01	40.96	0.00
chr2	169340677	169341855	1179	506	17	225.49	109.22	0.00
chr2	169954370	169955258	889	396	7	86.30	40.96	0.00
chr2	169956023	169957701	1679	1103	14	155.34	68.26	0.00
chr2	169958122	169959460	1339	510	13	140.15	68.26	0.00
chr2	169980339	169981306	968	379	9	112.03	68.26	0.00
chr2	170030278	170030998	721	601	5	64.25	40.96	0.02
chr2	170046343	170047172	830	608	6	74.38	40.96	0.00
chr2	170077645	170078652	1008	471	14	187.58	68.26	0.00
chr2	170079514	170080177	664	102	5	52.37	40.96	0.03
chr2	170091300	170091781	482	141	8	132.27	95.57	0.00
chr2	170102681	170103468	788	178	8	90.34	54.61	0.00
chr2	170128496	170129244	749	575	5	63.30	54.61	0.03
chr2	170132352	170133585	1234	185	13	144.60	68.26	0.00
chr2	170144444	170145205	762	399	7	91.47	68.26	0.00
chr2	170168513	170169501	989	392	19	273.57	109.22	0.00
chr2	170226260	170227149	890	291	7	86.26	54.61	0.00
chr2	170261495	170262139	645	320	5	67.05	40.96	0.00
chr2	170333153	170333715	563	397	5	68.88	54.61	0.00
chr2	170336578	170337390	813	469	10	135.07	68.26	0.00
chr2	172226431	172227131	701	278	15	228.74	122.87	0.00
chr2	172237480	172238574	1095	609	14	182.32	136.53	0.00
chr2	172238776	172239323	548	197	7	83.92	81.92	0.00
chr2	172243895	172244601	707	520	5	64.74	40.96	0.02
chr2	172259169	172259752	584	421	5	68.88	40.96	0.00
chr2	172872031	172872864	834	360	10	133.88	68.26	0.00
chr2	172887039	172888053	1015	732	11	139.87	81.92	0.00
chr2	173055163	173055732	570	285	12	184.38	122.87	0.00
chr2	173132502	173133328	827	659	10	134.28	68.26	0.00
chr2	173277134	173278146	1013	694	9	110.12	54.61	0.00
chr2	173411267	173412820	1554	879	15	174.70	81.92	0.00
chr2	174151192	174151686	495	337	7	115.68	81.92	0.00
chr2	174152905	174153674	770	571	5	62.61	40.96	0.03
chr2	174154502	174155476	975	804	9	111.73	54.61	0.00
chr2	174169326	174170254	929	421	10	128.87	81.92	0.00
chr2	174390775	174391426	652	457	6	81.47	54.61	0.00
chr2	174439241	174440474	1234	397	18	238.25	122.87	0.00
chr2	177705101	177705846	746	548	6	77.51	54.61	0.00
chr2	177991696	177992167	472	339	5	83.92	54.61	0.00
chr2	180171580	180173020	1441	617	12	136.15	54.61	0.00
chr2	180174521	180175188	668	193	5	52.25	27.31	0.03
chr2	180179513	180180178	666	545	5	66.25	40.96	0.00
chr2	180180476	180181318	843	158	8	73.92	81.92	0.00
chr2	180436182	180437478	1297	557	14	171.59	95.57	0.00
chr3	5860287	5860861	575	273	146	3100.00	1351.60	0.00
chr3	8960082	8960921	840	541	6	74.03	54.61	0.00
chr3	8961219	8961717	499	174	6	83.92	40.96	0.00
chr3	8983728	8984420	693	298	6	79.67	54.61	0.00
chr3	9109441	9110295	855	439	6	73.51	27.31	0.00
