name	chr	start	end	width	kwidth	read_region_sum	reads_per_width	reads_per_mil	reads_per_milp	reads_per_kwidth	reads_per_kwidthp	reads_per_kwidth_per_mil	reads_per_kwidth_per_milp	reads_per_kwidth_per_milp_l	norm_sigmoid	norm_zscore
isl_433	chr2	77861039	77861086	48	0.048	2	0.0416666666666667	20.1914146105076	1614.20500403551	41.6666666666667	33629.2709174065	420.654471052242	33629.2709174065	777483.490946653	0.599696875376913	0.691769407975829
isl_434	chr2	77864311	77864360	50	0.05	2	0.04	20.1914146105076	1614.20500403551	40	32284.1000807102	403.828292210152	32284.1000807102	746384.151308786	0.599696875376913	0.691769407975829
isl_435	chr2	84088969	84089010	42	0.042	2	0.0476190476190476	20.1914146105076	1614.20500403551	47.6190476190476	38433.452477036	480.747966916848	38433.452477036	888552.561081889	0.599696875376913	0.691769407975829
isl_436	chr2	92583105	92583143	39	0.039	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_437	chr2	92731769	92731812	44	0.044	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_438	chr2	92731911	92731960	50	0.05	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_439	chr2	98098423	98098487	65	0.065	2	0.0307692307692308	20.1914146105076	1614.20500403551	30.7692307692308	24833.9231390079	310.637147853963	24833.9231390079	574141.654852913	0.599696875376913	0.691769407975829
isl_44	chr10	79624068	79624116	49	0.049	2	0.0408163265306122	20.1914146105076	1614.20500403551	40.8163265306122	32942.9592660309	412.069685928727	32942.9592660309	761616.480927333	0.599696875376913	0.691769407975829
isl_440	chr2	98502388	98502425	38	0.038	2	0.0526315789473684	20.1914146105076	1614.20500403551	52.6315789473684	42479.0790535661	531.35301606599	42479.0790535661	982084.409616824	0.599696875376913	0.691769407975829
isl_441	chr2	98502471	98502517	47	0.047	15	0.319148936170213	151.435609578807	12106.5375302663	319.148936170213	257585.904899284	3222.0342463576	257585.904899284	5955192.69661266	0.953977815338902	0.997678074192837
isl_442	chr2	98502532	98502581	50	0.05	12	0.24	121.148487663046	9685.23002421308	240	193704.600484261	2422.96975326091	193704.600484261	4478304.90785272	0.918729862037816	0.992235720051346
isl_443	chr2	98502594	98502655	62	0.062	8	0.129032258064516	80.7656584420304	6456.82001614205	129.032258064516	104142.258324872	1302.67191035533	104142.258324872	2407690.81067351	0.834354580627779	0.962079965543697
isl_444	chr2	98502656	98502702	47	0.047	12	0.25531914893617	121.148487663046	9685.23002421308	255.31914893617	206068.723919427	2577.62739708608	206068.723919427	4764154.15729013	0.918729862037816	0.992235720051346
isl_445	chr2	98502726	98503095	370	0.37	69	0.186486486486486	696.603804062513	55690.0726392252	186.486486486486	150513.709835744	1882.71298395274	150513.709835744	3479763.94866934	0.999999121437195	0.999999999999228
isl_446	chr2	98503097	98503136	40	0.04	4	0.1	40.3828292210152	3228.41000807103	100	80710.2502017756	1009.57073052538	80710.2502017756	1865960.37827197	0.691769407975829	0.834354580627779
isl_447	chr2	98503796	98503835	40	0.04	2	0.05	20.1914146105076	1614.20500403551	50	40355.1251008878	504.78536526269	40355.1251008878	932980.189135983	0.599696875376913	0.691769407975829
isl_448	chr2	98503958	98504059	102	0.102	17	0.166666666666667	171.627024189315	13720.7425343019	166.666666666667	134517.083669626	1682.61788420897	134517.083669626	3109933.96378661	0.968802388175483	0.998964089642427
isl_449	chr2	98504103	98504152	50	0.05	2	0.04	20.1914146105076	1614.20500403551	40	32284.1000807102	403.828292210152	32284.1000807102	746384.151308786	0.599696875376913	0.691769407975829
isl_45	chr10	79844801	79844864	64	0.064	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_450	chr2	98504173	98504244	72	0.072	7	0.0972222222222222	70.6699511367766	5649.71751412429	97.2222222222222	78468.2988072819	981.527099121898	78468.2988072819	1814128.14554219	0.804507436334274	0.944244850657837
isl_451	chr2	98505196	98505236	41	0.041	2	0.0487804878048781	20.1914146105076	1614.20500403551	48.780487804878	39370.8537569637	492.473527085551	39370.8537569637	910224.574766813	0.599696875376913	0.691769407975829
isl_452	chr2	98505278	98505340	63	0.063	6	0.0952380952380952	60.5742438315228	4842.61501210654	95.2380952380952	76866.904954072	961.495933833696	76866.904954072	1777105.12216378	0.770759857440744	0.918729862037816
isl_453	chr2	98506395	98506489	95	0.095	31	0.326315789473684	312.966926462868	25020.1775625504	326.315789473684	263370.29013211	3294.38869960914	263370.29013211	6088923.33962431	0.998102151681143	0.999996384474365
isl_454	chr2	98506595	98506682	88	0.088	22	0.25	222.105560715584	17756.2550443906	250	201775.625504439	2523.92682631345	201775.625504439	4664900.94567992	0.988413090286046	0.999862596248236
isl_455	chr2	98506701	98506776	76	0.076	9	0.118421052631579	90.8613657472843	7263.92251815981	118.421052631579	95577.9278705238	1195.54428614848	95577.9278705238	2209689.92163785	0.860435298300506	0.974364821709453
isl_456	chr2	98506786	98506856	71	0.071	6	0.0845070422535211	60.5742438315228	4842.61501210654	84.5070422535211	68205.8452409372	853.158363824265	68205.8452409372	1576867.92530025	0.770759857440744	0.918729862037816
isl_457	chr2	98506903	98506972	70	0.07	4	0.0571428571428571	40.3828292210152	3228.41000807103	57.1428571428571	46120.1429724432	576.897560300217	46120.1429724432	1066263.07329827	0.691769407975829	0.834354580627779
isl_458	chr2	98506988	98507073	86	0.086	36	0.418604651162791	363.445462989137	29055.6900726392	418.604651162791	337856.861309758	4226.11003475741	337856.861309758	7810996.93230125	0.999308282155333	0.999999520864028
isl_459	chr2	98507126	98507188	63	0.063	11	0.174603174603175	111.052780357792	8878.12752219532	174.603174603175	140922.659082465	1762.74254536178	140922.659082465	3258026.05730026	0.902305894309057	0.988413090286046
isl_46	chr10	80641453	80641494	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_460	chr2	98507199	98507324	126	0.126	48	0.380952380952381	484.593950652183	38740.9200968523	380.952380952381	307467.619816288	3845.98373533478	307467.619816288	7108420.48865511	0.999938772565063	0.999999996250742
isl_461	chr2	98507380	98507451	72	0.072	48	0.666666666666667	484.593950652183	38740.9200968523	666.666666666667	538068.334678504	6730.47153683587	538068.334678504	12439735.8551464	0.999938772565063	0.999999996250742
isl_462	chr2	104267540	104267595	56	0.056	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_463	chr2	109896918	109896990	73	0.073	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_464	chr2	141417188	141417234	47	0.047	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_465	chr2	148406134	148406180	47	0.047	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_466	chr2	151817767	151817815	49	0.049	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_467	chr2	153578893	153578934	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_468	chr2	160408929	160408990	62	0.062	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_469	chr2	162100422	162100494	73	0.073	2	0.0273972602739726	20.1914146105076	1614.20500403551	27.3972602739726	22112.397315555	276.594720691885	22112.397315555	511222.021444374	0.599696875376913	0.691769407975829
isl_47	chr10	106656798	106656840	43	0.043	2	0.0465116279069767	20.1914146105076	1614.20500403551	46.5116279069767	37539.6512566398	469.567781639712	37539.6512566398	867888.548033473	0.599696875376913	0.691769407975829
isl_470	chr2	165056927	165056987	61	0.061	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_471	chr2	167875798	167875856	59	0.059	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_472	chr2	168426897	168426965	69	0.069	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_473	chr2	169959059	169959113	55	0.055	2	0.0363636363636364	20.1914146105076	1614.20500403551	36.3636363636364	29349.1818915548	367.116629281957	29349.1818915548	678531.046644351	0.599696875376913	0.691769407975829
isl_474	chr2	172410700	172410740	41	0.041	2	0.0487804878048781	20.1914146105076	1614.20500403551	48.780487804878	39370.8537569637	492.473527085551	39370.8537569637	910224.574766813	0.599696875376913	0.691769407975829
isl_475	chr2	173446619	173446684	66	0.066	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_476	chr2	181667141	181667179	39	0.039	2	0.0512820512820513	20.1914146105076	1614.20500403551	51.2820512820513	41389.8718983465	517.728579756605	41389.8718983465	956902.758088188	0.599696875376913	0.691769407975829
isl_477	chr3	4197555	4197593	39	0.039	2	0.0512820512820513	20.1914146105076	1614.20500403551	51.2820512820513	41389.8718983465	517.728579756605	41389.8718983465	956902.758088188	0.599696875376913	0.691769407975829
isl_478	chr3	5458423	5458481	59	0.059	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_479	chr3	10685660	10685724	65	0.065	2	0.0307692307692308	20.1914146105076	1614.20500403551	30.7692307692308	24833.9231390079	310.637147853963	24833.9231390079	574141.654852913	0.599696875376913	0.691769407975829
isl_48	chr10	106674362	106674406	45	0.045	2	0.0444444444444444	20.1914146105076	1614.20500403551	44.4444444444444	35871.2223119003	448.698102455725	35871.2223119003	829315.723676429	0.599696875376913	0.691769407975829
isl_480	chr3	25925192	25925234	43	0.043	2	0.0465116279069767	20.1914146105076	1614.20500403551	46.5116279069767	37539.6512566398	469.567781639712	37539.6512566398	867888.548033473	0.599696875376913	0.691769407975829
isl_481	chr3	37479519	37479564	46	0.046	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_482	chr3	47988006	47988049	44	0.044	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_483	chr3	51748008	51748048	41	0.041	2	0.0487804878048781	20.1914146105076	1614.20500403551	48.780487804878	39370.8537569637	492.473527085551	39370.8537569637	910224.574766813	0.599696875376913	0.691769407975829
isl_484	chr3	53209741	53209797	57	0.057	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_485	chr3	58172913	58172976	64	0.064	2	0.03125	20.1914146105076	1614.20500403551	31.25	25221.9531880549	315.490853289181	25221.9531880549	583112.618209989	0.599696875376913	0.691769407975829
isl_486	chr3	60307169	60307241	73	0.073	2	0.0273972602739726	20.1914146105076	1614.20500403551	27.3972602739726	22112.397315555	276.594720691885	22112.397315555	511222.021444374	0.599696875376913	0.691769407975829
isl_487	chr3	63102748	63102791	44	0.044	2	0.0454545454545455	20.1914146105076	1614.20500403551	45.4545454545455	36686.4773644435	458.895786602446	36686.4773644435	848163.808305439	0.599696875376913	0.691769407975829
isl_488	chr3	87132149	87132193	45	0.045	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_489	chr3	87781889	87781950	62	0.062	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_49	chr10	106716680	106716731	52	0.052	2	0.0384615384615385	20.1914146105076	1614.20500403551	38.4615384615385	31042.4039237599	388.296434817454	31042.4039237599	717677.068566141	0.599696875376913	0.691769407975829
isl_490	chr3	89110533	89110590	58	0.058	2	0.0344827586206897	20.1914146105076	1614.20500403551	34.4827586206897	27831.120759233	348.1278381122	27831.120759233	643434.61319723	0.599696875376913	0.691769407975829
isl_491	chr3	90330235	90330300	66	0.066	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_492	chr3	108453474	108453523	50	0.05	2	0.04	20.1914146105076	1614.20500403551	40	32284.1000807102	403.828292210152	32284.1000807102	746384.151308786	0.599696875376913	0.691769407975829
isl_493	chr3	109304061	109304119	59	0.059	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_494	chr3	126760868	126760909	42	0.042	2	0.0476190476190476	20.1914146105076	1614.20500403551	47.6190476190476	38433.452477036	480.747966916848	38433.452477036	888552.561081889	0.599696875376913	0.691769407975829
isl_495	chr3	138580097	138580167	71	0.071	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_496	chr3	142213225	142213273	49	0.049	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_497	chr3	143163692	143163756	65	0.065	2	0.0307692307692308	20.1914146105076	1614.20500403551	30.7692307692308	24833.9231390079	310.637147853963	24833.9231390079	574141.654852913	0.599696875376913	0.691769407975829
isl_498	chr3	145414501	145414566	66	0.066	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_499	chr3	145976757	145976798	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_5	chr1	21826801	21826838	38	0.038	2	0.0526315789473684	20.1914146105076	1614.20500403551	52.6315789473684	42479.0790535661	531.35301606599	42479.0790535661	982084.409616824	0.599696875376913	0.691769407975829
isl_50	chr10	106747964	106748029	66	0.066	2	0.0303030303030303	20.1914146105076	1614.20500403551	30.3030303030303	24457.6515762956	305.93052440163	24457.6515762956	565442.538870293	0.599696875376913	0.691769407975829
isl_500	chr3	151860933	151860990	58	0.058	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_501	chr3	152093937	152093993	57	0.057	2	0.0350877192982456	20.1914146105076	1614.20500403551	35.0877192982456	28319.3860357107	354.235344043993	28319.3860357107	654722.939744549	0.599696875376913	0.691769407975829
isl_502	chr3	154718364	154718403	40	0.04	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_503	chr4	3016665	3016728	64	0.064	2	0.03125	20.1914146105076	1614.20500403551	31.25	25221.9531880549	315.490853289181	25221.9531880549	583112.618209989	0.599696875376913	0.691769407975829
isl_504	chr4	3017728	3017783	56	0.056	3	0.0535714285714286	30.2871219157614	2421.30750605327	53.5714285714286	43237.6340366655	540.841462781454	43237.6340366655	999621.631217125	0.647097090870364	0.770759857440744
isl_505	chr4	3017818	3017876	59	0.059	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_506	chr4	4560451	4560498	48	0.048	2	0.0416666666666667	20.1914146105076	1614.20500403551	41.6666666666667	33629.2709174065	420.654471052242	33629.2709174065	777483.490946653	0.599696875376913	0.691769407975829
isl_507	chr4	9104997	9105062	66	0.066	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_508	chr4	11158438	11158496	59	0.059	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_509	chr4	29469070	29469123	54	0.054	2	0.037037037037037	20.1914146105076	1614.20500403551	37.037037037037	29892.6852599169	373.915085379771	29892.6852599169	691096.436397024	0.599696875376913	0.691769407975829
isl_51	chr10	106786643	106786685	43	0.043	2	0.0465116279069767	20.1914146105076	1614.20500403551	46.5116279069767	37539.6512566398	469.567781639712	37539.6512566398	867888.548033473	0.599696875376913	0.691769407975829
isl_510	chr4	32744482	32744551	70	0.07	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_511	chr4	34208094	34208150	57	0.057	2	0.0350877192982456	20.1914146105076	1614.20500403551	35.0877192982456	28319.3860357107	354.235344043993	28319.3860357107	654722.939744549	0.599696875376913	0.691769407975829
isl_512	chr4	56546427	56546475	49	0.049	2	0.0408163265306122	20.1914146105076	1614.20500403551	40.8163265306122	32942.9592660309	412.069685928727	32942.9592660309	761616.480927333	0.599696875376913	0.691769407975829
isl_513	chr4	64159042	64159095	54	0.054	3	0.0555555555555556	30.2871219157614	2421.30750605327	55.5555555555556	44839.0278898753	560.872628069656	44839.0278898753	1036644.65459554	0.647097090870364	0.770759857440744
isl_514	chr4	64659031	64659099	69	0.069	2	0.0289855072463768	20.1914146105076	1614.20500403551	28.9855072463768	23394.2754208045	292.629197253733	23394.2754208045	540858.080658541	0.599696875376913	0.691769407975829
isl_515	chr4	70039156	70039239	84	0.084	3	0.0357142857142857	30.2871219157614	2421.30750605327	35.7142857142857	28825.089357777	360.560975187636	28825.089357777	666414.420811416	0.647097090870364	0.770759857440744
isl_516	chr4	70039244	70039281	38	0.038	1	0.0263157894736842	10.0957073052538	807.102502017756	26.3157894736842	21239.5395267831	265.676508032995	21239.5395267831	491042.204808412	0.550354005705923	0.599696875376913
isl_517	chr4	76310717	76310786	70	0.07	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_518	chr4	76914715	76914785	71	0.071	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_519	chr4	86712411	86712480	70	0.07	2	0.0285714285714286	20.1914146105076	1614.20500403551	28.5714285714286	23060.0714862216	288.448780150109	23060.0714862216	533131.536649133	0.599696875376913	0.691769407975829
isl_52	chr10	106787526	106787583	58	0.058	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_520	chr4	86728073	86728128	56	0.056	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_521	chr4	125556913	125556969	57	0.057	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_522	chr4	129200110	129200165	56	0.056	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_523	chr4	129200437	129200493	57	0.057	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_524	chr4	129725307	129725373	67	0.067	2	0.0298507462686567	20.1914146105076	1614.20500403551	29.8507462686567	24092.61200053	301.364397171755	24092.61200053	557003.097991632	0.599696875376913	0.691769407975829
isl_525	chr4	141502607	141502675	69	0.069	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_526	chr4	141848465	141848508	44	0.044	2	0.0454545454545455	20.1914146105076	1614.20500403551	45.4545454545455	36686.4773644435	458.895786602446	36686.4773644435	848163.808305439	0.599696875376913	0.691769407975829
isl_527	chr4	147369352	147369392	41	0.041	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_528	chr4	152932385	152932430	46	0.046	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_529	chr4	154152137	154152197	61	0.061	2	0.0327868852459016	20.1914146105076	1614.20500403551	32.7868852459016	26462.3771153363	331.006796893567	26462.3771153363	611790.287958022	0.599696875376913	0.691769407975829
isl_53	chr10	106788615	106788683	69	0.069	2	0.0289855072463768	20.1914146105076	1614.20500403551	28.9855072463768	23394.2754208045	292.629197253733	23394.2754208045	540858.080658541	0.599696875376913	0.691769407975829
isl_530	chr5	3309322	3309373	52	0.052	2	0.0384615384615385	20.1914146105076	1614.20500403551	38.4615384615385	31042.4039237599	388.296434817454	31042.4039237599	717677.068566141	0.599696875376913	0.691769407975829
isl_531	chr5	3310385	3310444	60	0.06	2	0.0333333333333333	20.1914146105076	1614.20500403551	33.3333333333333	26903.4167339252	336.523576841794	26903.4167339252	621986.792757322	0.599696875376913	0.691769407975829
isl_532	chr5	3502786	3502826	41	0.041	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_533	chr5	4008710	4008775	66	0.066	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_534	chr5	4102890	4102935	46	0.046	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_535	chr5	4103727	4103765	39	0.039	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_536	chr5	4104683	4104737	55	0.055	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_537	chr5	4195788	4195837	50	0.05	2	0.04	20.1914146105076	1614.20500403551	40	32284.1000807102	403.828292210152	32284.1000807102	746384.151308786	0.599696875376913	0.691769407975829
isl_538	chr5	4304354	4304403	50	0.05	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_539	chr5	4308326	4308389	64	0.064	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_54	chr10	106817153	106817203	51	0.051	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_540	chr5	4356560	4356598	39	0.039	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_541	chr5	4547465	4547507	43	0.043	2	0.0465116279069767	20.1914146105076	1614.20500403551	46.5116279069767	37539.6512566398	469.567781639712	37539.6512566398	867888.548033473	0.599696875376913	0.691769407975829
isl_542	chr5	4560015	4560116	102	0.102	3	0.0294117647058824	30.2871219157614	2421.30750605327	29.4117647058824	23738.3088828752	296.932567801583	23738.3088828752	548811.875962343	0.647097090870364	0.770759857440744
isl_543	chr5	4640075	4640117	43	0.043	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_544	chr5	4700492	4700535	44	0.044	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_545	chr5	4796921	4796962	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_546	chr5	4993277	4993338	62	0.062	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_547	chr5	5181538	5181610	73	0.073	1	0.0136986301369863	10.0957073052538	807.102502017756	13.6986301369863	11056.1986577775	138.297360345943	11056.1986577775	255611.010722187	0.550354005705923	0.599696875376913
isl_548	chr5	5211210	5211248	39	0.039	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_549	chr5	5420655	5420696	42	0.042	2	0.0476190476190476	20.1914146105076	1614.20500403551	47.6190476190476	38433.452477036	480.747966916848	38433.452477036	888552.561081889	0.599696875376913	0.691769407975829
isl_55	chr10	106845230	106845280	51	0.051	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_550	chr5	5549758	5549823	66	0.066	2	0.0303030303030303	20.1914146105076	1614.20500403551	30.3030303030303	24457.6515762956	305.93052440163	24457.6515762956	565442.538870293	0.599696875376913	0.691769407975829
isl_551	chr5	5625808	5625880	73	0.073	2	0.0273972602739726	20.1914146105076	1614.20500403551	27.3972602739726	22112.397315555	276.594720691885	22112.397315555	511222.021444374	0.599696875376913	0.691769407975829
isl_552	chr5	5626155	5626201	47	0.047	1	0.0212765957446809	10.0957073052538	807.102502017756	21.2765957446809	17172.3936599523	214.802283090507	17172.3936599523	397012.846440844	0.550354005705923	0.599696875376913
isl_553	chr5	5686396	5686458	63	0.063	2	0.0317460317460317	20.1914146105076	1614.20500403551	31.7460317460317	25622.3016513573	320.498644611232	25622.3016513573	592368.374054592	0.599696875376913	0.691769407975829
isl_554	chr5	5691479	5691544	66	0.066	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_555	chr5	5711157	5711228	72	0.072	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_556	chr5	5850740	5850783	44	0.044	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_557	chr5	12681393	12681445	53	0.053	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_558	chr5	13399481	13399548	68	0.068	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_559	chr5	14973018	14973086	69	0.069	2	0.0289855072463768	20.1914146105076	1614.20500403551	28.9855072463768	23394.2754208045	292.629197253733	23394.2754208045	540858.080658541	0.599696875376913	0.691769407975829
isl_56	chr10	106865032	106865079	48	0.048	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_560	chr5	15030271	15030326	56	0.056	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_561	chr5	15195148	15195189	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_562	chr5	22716607	22716670	64	0.064	2	0.03125	20.1914146105076	1614.20500403551	31.25	25221.9531880549	315.490853289181	25221.9531880549	583112.618209989	0.599696875376913	0.691769407975829
isl_563	chr5	22923926	22923979	54	0.054	2	0.037037037037037	20.1914146105076	1614.20500403551	37.037037037037	29892.6852599169	373.915085379771	29892.6852599169	691096.436397024	0.599696875376913	0.691769407975829
isl_564	chr5	23218418	23218480	63	0.063	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_565	chr5	23222850	23222894	45	0.045	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_566	chr5	24079131	24079184	54	0.054	2	0.037037037037037	20.1914146105076	1614.20500403551	37.037037037037	29892.6852599169	373.915085379771	29892.6852599169	691096.436397024	0.599696875376913	0.691769407975829
isl_567	chr5	28396515	28396574	60	0.06	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_568	chr5	29998928	29998998	71	0.071	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_569	chr5	30020384	30020432	49	0.049	2	0.0408163265306122	20.1914146105076	1614.20500403551	40.8163265306122	32942.9592660309	412.069685928727	32942.9592660309	761616.480927333	0.599696875376913	0.691769407975829
isl_57	chr10	106875273	106875343	71	0.071	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_570	chr5	30170849	30170901	53	0.053	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_571	chr5	30340600	30340639	40	0.04	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_572	chr5	32264494	32264540	47	0.047	2	0.0425531914893617	20.1914146105076	1614.20500403551	42.5531914893617	34344.7873199045	429.604566181013	34344.7873199045	794025.692881688	0.599696875376913	0.691769407975829
isl_573	chr5	32542124	32542195	72	0.072	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_574	chr5	36783028	36783091	64	0.064	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_575	chr5	37106682	37106736	55	0.055	2	0.0363636363636364	20.1914146105076	1614.20500403551	36.3636363636364	29349.1818915548	367.116629281957	29349.1818915548	678531.046644351	0.599696875376913	0.691769407975829
isl_576	chr5	37757804	37757858	55	0.055	2	0.0363636363636364	20.1914146105076	1614.20500403551	36.3636363636364	29349.1818915548	367.116629281957	29349.1818915548	678531.046644351	0.599696875376913	0.691769407975829
isl_577	chr5	44340233	44340304	72	0.072	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_578	chr5	45375082	45375142	61	0.061	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_579	chr5	50445646	50445711	66	0.066	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_58	chr10	106888165	106888202	38	0.038	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_580	chr5	52828465	52828504	40	0.04	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_581	chr5	61110076	61110130	55	0.055	2	0.0363636363636364	20.1914146105076	1614.20500403551	36.3636363636364	29349.1818915548	367.116629281957	29349.1818915548	678531.046644351	0.599696875376913	0.691769407975829
isl_582	chr5	64621267	64621321	55	0.055	2	0.0363636363636364	20.1914146105076	1614.20500403551	36.3636363636364	29349.1818915548	367.116629281957	29349.1818915548	678531.046644351	0.599696875376913	0.691769407975829
isl_583	chr5	65445069	65445129	61	0.061	2	0.0327868852459016	20.1914146105076	1614.20500403551	32.7868852459016	26462.3771153363	331.006796893567	26462.3771153363	611790.287958022	0.599696875376913	0.691769407975829
isl_584	chr5	65604527	65604588	62	0.062	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_585	chr5	72564352	72564405	54	0.054	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_586	chr5	87401677	87401739	63	0.063	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_587	chr5	92512980	92513019	40	0.04	2	0.05	20.1914146105076	1614.20500403551	50	40355.1251008878	504.78536526269	40355.1251008878	932980.189135983	0.599696875376913	0.691769407975829
isl_588	chr5	93381381	93381440	60	0.06	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_589	chr5	100062702	100062753	52	0.052	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_59	chr10	106908048	106908105	58	0.058	2	0.0344827586206897	20.1914146105076	1614.20500403551	34.4827586206897	27831.120759233	348.1278381122	27831.120759233	643434.61319723	0.599696875376913	0.691769407975829
isl_590	chr5	101064553	101064620	68	0.068	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_591	chr5	103123094	103123166	73	0.073	2	0.0273972602739726	20.1914146105076	1614.20500403551	27.3972602739726	22112.397315555	276.594720691885	22112.397315555	511222.021444374	0.599696875376913	0.691769407975829
isl_592	chr5	106108479	106108528	50	0.05	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_593	chr5	107424320	107424384	65	0.065	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_594	chr5	107520291	107520341	51	0.051	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_595	chr5	108137302	108137369	68	0.068	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_596	chr5	111603962	111604021	60	0.06	2	0.0333333333333333	20.1914146105076	1614.20500403551	33.3333333333333	26903.4167339252	336.523576841794	26903.4167339252	621986.792757322	0.599696875376913	0.691769407975829
isl_597	chr5	112229084	112229150	67	0.067	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_598	chr5	115940009	115940060	52	0.052	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_599	chr5	118918412	118918471	60	0.06	0	0	0	0	0	0	0	0	0	0.5	0.5
