chromosome	source	feature	start	end	length	multiplicity	tracknum	count	name	strand	from	to	id	id_orig	sum	code
chr18	multovl	overlap	36903346	36905438	2093	2	2	1	MACS_peak_5039	.	36903081	36905491	chr18_36903346_36905438	chr18_36903081_36905491	2	XX
chr18	multovl	overlap	36919517	36920779	1263	2	1	1	MACS_peak_4834	.	36919517	36920779	chr18_36919517_36920779	chr18_36919517_36920779	2	XX
chr18	multovl	overlap	36919517	36920779	1263	2	2	1	MACS_peak_5040	.	36919193	36920795	chr18_36919517_36920779	chr18_36919193_36920795	2	XX
chr18	multovl	overlap	36941686	36943580	1895	2	1	1	MACS_peak_4835	.	36941686	36943580	chr18_36941686_36943580	chr18_36941686_36943580	2	XX
chr18	multovl	overlap	36941686	36943580	1895	2	2	1	MACS_peak_5041	.	36941595	36943867	chr18_36941686_36943580	chr18_36941595_36943867	2	XX
chr18	multovl	overlap	36953212	36954543	1332	2	1	1	MACS_peak_4836	.	36953212	36954543	chr18_36953212_36954543	chr18_36953212_36954543	2	XX
chr18	multovl	overlap	36953212	36954543	1332	2	2	1	MACS_peak_5042	.	36953184	36954898	chr18_36953212_36954543	chr18_36953184_36954898	2	XX
chr18	multovl	overlap	36960548	36962556	2009	1	2	1	MACS_peak_5043	.	36960548	36962556	chr18_36960548_36962556	chr18_36960548_36962556	1	0X
chr18	multovl	overlap	37802702	37804669	1968	2	1	1	MACS_peak_4837	.	37802702	37804711	chr18_37802702_37804669	chr18_37802702_37804711	2	XX
chr18	multovl	overlap	37802702	37804669	1968	2	2	1	MACS_peak_5044	.	37802615	37804669	chr18_37802702_37804669	chr18_37802615_37804669	2	XX
chr18	multovl	overlap	37965794	37969366	3573	2	1	1	MACS_peak_4838	.	37965407	37969366	chr18_37965794_37969366	chr18_37965407_37969366	2	XX
chr18	multovl	overlap	37965794	37969366	3573	2	2	1	MACS_peak_5045	.	37965794	37970720	chr18_37965794_37969366	chr18_37965794_37970720	2	XX
chr18	multovl	overlap	37969797	37970646	850	2	1	1	MACS_peak_4839	.	37969797	37970646	chr18_37969797_37970646	chr18_37969797_37970646	2	XX
chr18	multovl	overlap	37969797	37970646	850	2	2	1	MACS_peak_5045	.	37965794	37970720	chr18_37969797_37970646	chr18_37965794_37970720	2	XX
chr18	multovl	overlap	38093870	38095189	1320	2	1	1	MACS_peak_4840	.	38093870	38095189	chr18_38093870_38095189	chr18_38093870_38095189	2	XX
chr18	multovl	overlap	38093870	38095189	1320	2	2	1	MACS_peak_5046	.	38093818	38095273	chr18_38093870_38095189	chr18_38093818_38095273	2	XX
chr18	multovl	overlap	38113483	38115531	2049	2	1	1	MACS_peak_4841	.	38113483	38115531	chr18_38113483_38115531	chr18_38113483_38115531	2	XX
chr18	multovl	overlap	38113483	38115531	2049	2	2	1	MACS_peak_5047	.	38113141	38115578	chr18_38113483_38115531	chr18_38113141_38115578	2	XX
chr18	multovl	overlap	38128530	38130180	1651	2	1	1	MACS_peak_4842	.	38128507	38130288	chr18_38128530_38130180	chr18_38128507_38130288	2	XX
chr18	multovl	overlap	38128530	38130180	1651	2	2	1	MACS_peak_5048	.	38128530	38130180	chr18_38128530_38130180	chr18_38128530_38130180	2	XX
chr18	multovl	overlap	38344782	38345768	987	2	1	1	MACS_peak_4843	.	38344666	38345768	chr18_38344782_38345768	chr18_38344666_38345768	2	XX
chr18	multovl	overlap	38344782	38345768	987	2	2	1	MACS_peak_5049	.	38344782	38345786	chr18_38344782_38345768	chr18_38344782_38345786	2	XX
chr18	multovl	overlap	38369287	38371664	2378	2	1	1	MACS_peak_4844	.	38369287	38372892	chr18_38369287_38371664	chr18_38369287_38372892	2	XX
chr18	multovl	overlap	38369287	38371664	2378	2	2	1	MACS_peak_5050	.	38369180	38371664	chr18_38369287_38371664	chr18_38369180_38371664	2	XX
chr18	multovl	overlap	38371736	38372843	1108	2	1	1	MACS_peak_4844	.	38369287	38372892	chr18_38371736_38372843	chr18_38369287_38372892	2	XX
chr18	multovl	overlap	38371736	38372843	1108	2	2	1	MACS_peak_5051	.	38371736	38372843	chr18_38371736_38372843	chr18_38371736_38372843	2	XX
chr18	multovl	overlap	38376161	38377092	932	1	2	1	MACS_peak_5052	.	38376161	38377092	chr18_38376161_38377092	chr18_38376161_38377092	1	0X
chr18	multovl	overlap	38409039	38410304	1266	2	1	1	MACS_peak_4845	.	38409039	38410304	chr18_38409039_38410304	chr18_38409039_38410304	2	XX
chr18	multovl	overlap	38409039	38410304	1266	2	2	1	MACS_peak_5053	.	38408858	38411068	chr18_38409039_38410304	chr18_38408858_38411068	2	XX
chr18	multovl	overlap	38455932	38458000	2069	2	1	1	MACS_peak_4846	.	38455932	38458086	chr18_38455932_38458000	chr18_38455932_38458086	2	XX
chr18	multovl	overlap	38455932	38458000	2069	2	2	1	MACS_peak_5054	.	38455581	38458000	chr18_38455932_38458000	chr18_38455581_38458000	2	XX
chr18	multovl	overlap	38497654	38498954	1301	2	1	1	MACS_peak_4847	.	38497380	38498977	chr18_38497654_38498954	chr18_38497380_38498977	2	XX
chr18	multovl	overlap	38497654	38498954	1301	2	2	1	MACS_peak_5055	.	38497654	38498954	chr18_38497654_38498954	chr18_38497654_38498954	2	XX
chr18	multovl	overlap	38578230	38580248	2019	2	1	1	MACS_peak_4848	.	38578206	38580248	chr18_38578230_38580248	chr18_38578206_38580248	2	XX
chr18	multovl	overlap	38578230	38580248	2019	2	2	1	MACS_peak_5056	.	38578230	38580523	chr18_38578230_38580248	chr18_38578230_38580523	2	XX
chr18	multovl	overlap	38759487	38762140	2654	2	1	1	MACS_peak_4849	.	38759487	38762140	chr18_38759487_38762140	chr18_38759487_38762140	2	XX
chr18	multovl	overlap	38759487	38762140	2654	2	2	1	MACS_peak_5057	.	38759338	38762198	chr18_38759487_38762140	chr18_38759338_38762198	2	XX
chr18	multovl	overlap	38790690	38791612	923	1	1	1	MACS_peak_4850	.	38790690	38791612	chr18_38790690_38791612	chr18_38790690_38791612	1	X0
chr18	multovl	overlap	39151829	39154052	2224	2	1	1	MACS_peak_4851	.	39151829	39154052	chr18_39151829_39154052	chr18_39151829_39154052	2	XX
chr18	multovl	overlap	39151829	39154052	2224	2	2	1	MACS_peak_5058	.	39151811	39154071	chr18_39151829_39154052	chr18_39151811_39154071	2	XX
chr18	multovl	overlap	39647911	39648989	1079	2	1	1	MACS_peak_4852	.	39647911	39649049	chr18_39647911_39648989	chr18_39647911_39649049	2	XX
chr18	multovl	overlap	39647911	39648989	1079	2	2	1	MACS_peak_5059	.	39647841	39648989	chr18_39647911_39648989	chr18_39647841_39648989	2	XX
chr18	multovl	overlap	39649612	39650375	764	1	1	1	MACS_peak_4853	.	39649612	39650375	chr18_39649612_39650375	chr18_39649612_39650375	1	X0
chr18	multovl	overlap	39650541	39651590	1050	2	1	1	MACS_peak_4854	.	39650541	39651590	chr18_39650541_39651590	chr18_39650541_39651590	2	XX
chr18	multovl	overlap	39650541	39651590	1050	2	2	1	MACS_peak_5060	.	39650515	39651697	chr18_39650541_39651590	chr18_39650515_39651697	2	XX
chr18	multovl	overlap	40378039	40379023	985	2	1	1	MACS_peak_4855	.	40378039	40379355	chr18_40378039_40379023	chr18_40378039_40379355	2	XX
chr18	multovl	overlap	40378039	40379023	985	2	2	1	MACS_peak_5061	.	40377827	40379023	chr18_40378039_40379023	chr18_40377827_40379023	2	XX
chr18	multovl	overlap	42110307	42111241	935	2	1	1	MACS_peak_4856	.	42110307	42111241	chr18_42110307_42111241	chr18_42110307_42111241	2	XX
chr18	multovl	overlap	42110307	42111241	935	2	2	1	MACS_peak_5062	.	42110143	42111286	chr18_42110307_42111241	chr18_42110143_42111286	2	XX
chr18	multovl	overlap	42213374	42215285	1912	1	2	1	MACS_peak_5063	.	42213374	42215285	chr18_42213374_42215285	chr18_42213374_42215285	1	0X
chr18	multovl	overlap	42420481	42422018	1538	2	1	1	MACS_peak_4857	.	42420481	42422018	chr18_42420481_42422018	chr18_42420481_42422018	2	XX
chr18	multovl	overlap	42420481	42422018	1538	2	2	1	MACS_peak_5064	.	42420116	42422310	chr18_42420481_42422018	chr18_42420116_42422310	2	XX
chr18	multovl	overlap	42434308	42436255	1948	2	1	1	MACS_peak_4858	.	42434308	42436255	chr18_42434308_42436255	chr18_42434308_42436255	2	XX
chr18	multovl	overlap	42434308	42436255	1948	2	2	1	MACS_peak_5065	.	42434094	42436366	chr18_42434308_42436255	chr18_42434094_42436366	2	XX
chr18	multovl	overlap	42671041	42672400	1360	2	1	1	MACS_peak_4859	.	42670852	42672401	chr18_42671041_42672400	chr18_42670852_42672401	2	XX
chr18	multovl	overlap	42671041	42672400	1360	2	2	1	MACS_peak_5066	.	42671041	42672400	chr18_42671041_42672400	chr18_42671041_42672400	2	XX
chr18	multovl	overlap	43551523	43553150	1628	2	1	1	MACS_peak_4860	.	43551510	43553150	chr18_43551523_43553150	chr18_43551510_43553150	2	XX
chr18	multovl	overlap	43551523	43553150	1628	2	2	1	MACS_peak_5067	.	43551523	43553750	chr18_43551523_43553150	chr18_43551523_43553750	2	XX
chr18	multovl	overlap	43596056	43598299	2244	2	1	1	MACS_peak_4861	.	43596056	43598549	chr18_43596056_43598299	chr18_43596056_43598549	2	XX
chr18	multovl	overlap	43596056	43598299	2244	2	2	1	MACS_peak_5068	.	43595890	43598299	chr18_43596056_43598299	chr18_43595890_43598299	2	XX
chr18	multovl	overlap	44539399	44541161	1763	2	1	1	MACS_peak_4862	.	44539399	44541161	chr18_44539399_44541161	chr18_44539399_44541161	2	XX
chr18	multovl	overlap	44539399	44541161	1763	2	2	1	MACS_peak_5069	.	44539347	44542083	chr18_44539399_44541161	chr18_44539347_44542083	2	XX
chr18	multovl	overlap	44819535	44822852	3318	2	1	1	MACS_peak_4863	.	44819535	44822852	chr18_44819535_44822852	chr18_44819535_44822852	2	XX
chr18	multovl	overlap	44819535	44822852	3318	2	2	1	MACS_peak_5070	.	44819122	44822992	chr18_44819535_44822852	chr18_44819122_44822992	2	XX
chr18	multovl	overlap	44987348	44989273	1926	2	1	1	MACS_peak_4864	.	44987348	44989273	chr18_44987348_44989273	chr18_44987348_44989273	2	XX
chr18	multovl	overlap	44987348	44989273	1926	2	2	1	MACS_peak_5071	.	44987322	44989412	chr18_44987348_44989273	chr18_44987322_44989412	2	XX
chr18	multovl	overlap	46439285	46440892	1608	2	1	1	MACS_peak_4865	.	46439285	46440956	chr18_46439285_46440892	chr18_46439285_46440956	2	XX
chr18	multovl	overlap	46439285	46440892	1608	2	2	1	MACS_peak_5072	.	46439085	46440892	chr18_46439285_46440892	chr18_46439085_46440892	2	XX
chr18	multovl	overlap	46470792	46471741	950	1	1	1	MACS_peak_4866	.	46470792	46471741	chr18_46470792_46471741	chr18_46470792_46471741	1	X0
chr18	multovl	overlap	46681972	46685537	3566	2	1	1	MACS_peak_4867	.	46681972	46685537	chr18_46681972_46685537	chr18_46681972_46685537	2	XX
chr18	multovl	overlap	46681972	46685537	3566	2	2	1	MACS_peak_5073	.	46681732	46685591	chr18_46681972_46685537	chr18_46681732_46685591	2	XX
chr18	multovl	overlap	46685814	46686574	761	1	2	1	MACS_peak_5074	.	46685814	46686574	chr18_46685814_46686574	chr18_46685814_46686574	1	0X
chr18	multovl	overlap	46756255	46757222	968	2	1	1	MACS_peak_4868	.	46756255	46757222	chr18_46756255_46757222	chr18_46756255_46757222	2	XX
chr18	multovl	overlap	46756255	46757222	968	2	2	1	MACS_peak_5075	.	46756022	46758547	chr18_46756255_46757222	chr18_46756022_46758547	2	XX
chr18	multovl	overlap	46757303	46758547	1245	2	1	1	MACS_peak_4869	.	46757303	46758580	chr18_46757303_46758547	chr18_46757303_46758580	2	XX
chr18	multovl	overlap	46757303	46758547	1245	2	2	1	MACS_peak_5075	.	46756022	46758547	chr18_46757303_46758547	chr18_46756022_46758547	2	XX
chr18	multovl	overlap	46900167	46903238	3072	2	1	1	MACS_peak_4870	.	46900167	46903306	chr18_46900167_46903238	chr18_46900167_46903306	2	XX
chr18	multovl	overlap	46900167	46903238	3072	2	2	1	MACS_peak_5076	.	46899913	46903238	chr18_46900167_46903238	chr18_46899913_46903238	2	XX
chr18	multovl	overlap	47117811	47119157	1347	2	1	1	MACS_peak_4871	.	47117781	47119157	chr18_47117811_47119157	chr18_47117781_47119157	2	XX
chr18	multovl	overlap	47117811	47119157	1347	2	2	1	MACS_peak_5077	.	47117811	47119417	chr18_47117811_47119157	chr18_47117811_47119417	2	XX
chr18	multovl	overlap	47526341	47528926	2586	2	1	1	MACS_peak_4872	.	47525905	47528926	chr18_47526341_47528926	chr18_47525905_47528926	2	XX
chr18	multovl	overlap	47526341	47528926	2586	2	2	1	MACS_peak_5078	.	47526341	47529683	chr18_47526341_47528926	chr18_47526341_47529683	2	XX
chr18	multovl	overlap	49915249	49916148	900	2	1	1	MACS_peak_4873	.	49915249	49916148	chr18_49915249_49916148	chr18_49915249_49916148	2	XX
chr18	multovl	overlap	49915249	49916148	900	2	2	1	MACS_peak_5079	.	49914614	49916220	chr18_49915249_49916148	chr18_49914614_49916220	2	XX
chr18	multovl	overlap	49992288	49993268	981	2	1	1	MACS_peak_4874	.	49992288	49993268	chr18_49992288_49993268	chr18_49992288_49993268	2	XX
chr18	multovl	overlap	49992288	49993268	981	2	2	1	MACS_peak_5080	.	49991230	49994252	chr18_49992288_49993268	chr18_49991230_49994252	2	XX
chr18	multovl	overlap	50138204	50139067	864	2	1	1	MACS_peak_4875	.	50138195	50139067	chr18_50138204_50139067	chr18_50138195_50139067	2	XX
chr18	multovl	overlap	50138204	50139067	864	2	2	1	MACS_peak_5081	.	50138204	50140323	chr18_50138204_50139067	chr18_50138204_50140323	2	XX
chr18	multovl	overlap	50139076	50140285	1210	2	1	1	MACS_peak_4876	.	50139076	50140285	chr18_50139076_50140285	chr18_50139076_50140285	2	XX
chr18	multovl	overlap	50139076	50140285	1210	2	2	1	MACS_peak_5081	.	50138204	50140323	chr18_50139076_50140285	chr18_50138204_50140323	2	XX
chr18	multovl	overlap	50212795	50214509	1715	2	1	1	MACS_peak_4877	.	50212795	50214509	chr18_50212795_50214509	chr18_50212795_50214509	2	XX
chr18	multovl	overlap	50212795	50214509	1715	2	2	1	MACS_peak_5082	.	50212493	50214601	chr18_50212795_50214509	chr18_50212493_50214601	2	XX
chr18	multovl	overlap	50287562	50288711	1150	2	1	1	MACS_peak_4878	.	50287562	50288711	chr18_50287562_50288711	chr18_50287562_50288711	2	XX
chr18	multovl	overlap	50287562	50288711	1150	2	2	1	MACS_peak_5083	.	50287444	50288778	chr18_50287562_50288711	chr18_50287444_50288778	2	XX
chr18	multovl	overlap	51276791	51278193	1403	1	2	1	MACS_peak_5084	.	51276791	51278193	chr18_51276791_51278193	chr18_51276791_51278193	1	0X
chr18	multovl	overlap	52625230	52626133	904	2	1	1	MACS_peak_4879	.	52625193	52626133	chr18_52625230_52626133	chr18_52625193_52626133	2	XX
chr18	multovl	overlap	52625230	52626133	904	2	2	1	MACS_peak_5085	.	52625230	52626611	chr18_52625230_52626133	chr18_52625230_52626611	2	XX
chr18	multovl	overlap	52684542	52685081	540	1	1	1	MACS_peak_4880	.	52684542	52685081	chr18_52684542_52685081	chr18_52684542_52685081	1	X0
chr18	multovl	overlap	52685945	52689445	3501	2	1	1	MACS_peak_4881	.	52685945	52689597	chr18_52685945_52689445	chr18_52685945_52689597	2	XX
chr18	multovl	overlap	52685945	52689445	3501	2	2	1	MACS_peak_5086	.	52685770	52689445	chr18_52685945_52689445	chr18_52685770_52689445	2	XX
chr18	multovl	overlap	53335920	53337308	1389	2	1	1	MACS_peak_4882	.	53335683	53337321	chr18_53335920_53337308	chr18_53335683_53337321	2	XX
chr18	multovl	overlap	53335920	53337308	1389	2	2	1	MACS_peak_5087	.	53335920	53337308	chr18_53335920_53337308	chr18_53335920_53337308	2	XX
chr18	multovl	overlap	53404507	53405499	993	2	1	1	MACS_peak_4883	.	53404451	53405986	chr18_53404507_53405499	chr18_53404451_53405986	2	XX
chr18	multovl	overlap	53404507	53405499	993	2	2	1	MACS_peak_5088	.	53404507	53405499	chr18_53404507_53405499	chr18_53404507_53405499	2	XX
chr18	multovl	overlap	53576706	53578254	1549	2	1	1	MACS_peak_4884	.	53576706	53578254	chr18_53576706_53578254	chr18_53576706_53578254	2	XX
chr18	multovl	overlap	53576706	53578254	1549	2	2	1	MACS_peak_5089	.	53576540	53578375	chr18_53576706_53578254	chr18_53576540_53578375	2	XX
chr18	multovl	overlap	53902906	53904264	1359	2	1	1	MACS_peak_4885	.	53902906	53904264	chr18_53902906_53904264	chr18_53902906_53904264	2	XX
chr18	multovl	overlap	53902906	53904264	1359	2	2	1	MACS_peak_5090	.	53902810	53905399	chr18_53902906_53904264	chr18_53902810_53905399	2	XX
chr18	multovl	overlap	53904322	53905399	1078	2	1	1	MACS_peak_4886	.	53904322	53905503	chr18_53904322_53905399	chr18_53904322_53905503	2	XX
chr18	multovl	overlap	53904322	53905399	1078	2	2	1	MACS_peak_5090	.	53902810	53905399	chr18_53904322_53905399	chr18_53902810_53905399	2	XX
chr18	multovl	overlap	54020916	54021850	935	2	1	1	MACS_peak_4887	.	54020879	54021966	chr18_54020916_54021850	chr18_54020879_54021966	2	XX
chr18	multovl	overlap	54020916	54021850	935	2	2	1	MACS_peak_5091	.	54020916	54021850	chr18_54020916_54021850	chr18_54020916_54021850	2	XX
chr18	multovl	overlap	54022306	54023116	811	2	1	1	MACS_peak_4888	.	54022306	54023116	chr18_54022306_54023116	chr18_54022306_54023116	2	XX
chr18	multovl	overlap	54022306	54023116	811	2	2	1	MACS_peak_5092	.	54022129	54023314	chr18_54022306_54023116	chr18_54022129_54023314	2	XX
chr18	multovl	overlap	55145847	55148238	2392	2	1	1	MACS_peak_4889	.	55145847	55148238	chr18_55145847_55148238	chr18_55145847_55148238	2	XX
chr18	multovl	overlap	55145847	55148238	2392	2	2	1	MACS_peak_5093	.	55144795	55152298	chr18_55145847_55148238	chr18_55144795_55152298	2	XX
chr18	multovl	overlap	55149579	55151186	1608	2	1	1	MACS_peak_4890	.	55149579	55151186	chr18_55149579_55151186	chr18_55149579_55151186	2	XX
chr18	multovl	overlap	55149579	55151186	1608	2	2	1	MACS_peak_5093	.	55144795	55152298	chr18_55149579_55151186	chr18_55144795_55152298	2	XX
chr18	multovl	overlap	55151407	55152298	892	2	1	1	MACS_peak_4891	.	55151407	55152326	chr18_55151407_55152298	chr18_55151407_55152326	2	XX
chr18	multovl	overlap	55151407	55152298	892	2	2	1	MACS_peak_5093	.	55144795	55152298	chr18_55151407_55152298	chr18_55144795_55152298	2	XX
chr18	multovl	overlap	56590729	56592537	1809	2	1	1	MACS_peak_4892	.	56590729	56592537	chr18_56590729_56592537	chr18_56590729_56592537	2	XX
chr18	multovl	overlap	56590729	56592537	1809	2	2	1	MACS_peak_5094	.	56590669	56592617	chr18_56590729_56592537	chr18_56590669_56592617	2	XX
chr18	multovl	overlap	56720869	56722204	1336	2	1	1	MACS_peak_4893	.	56720869	56722670	chr18_56720869_56722204	chr18_56720869_56722670	2	XX
chr18	multovl	overlap	56720869	56722204	1336	2	2	1	MACS_peak_5095	.	56720834	56722204	chr18_56720869_56722204	chr18_56720834_56722204	2	XX
chr18	multovl	overlap	56732370	56733935	1566	2	1	1	MACS_peak_4894	.	56732349	56733935	chr18_56732370_56733935	chr18_56732349_56733935	2	XX
chr18	multovl	overlap	56732370	56733935	1566	2	2	1	MACS_peak_5096	.	56732370	56734108	chr18_56732370_56733935	chr18_56732370_56734108	2	XX
chr18	multovl	overlap	56866662	56869612	2951	2	1	1	MACS_peak_4895	.	56866662	56869612	chr18_56866662_56869612	chr18_56866662_56869612	2	XX
chr18	multovl	overlap	56866662	56869612	2951	2	2	1	MACS_peak_5097	.	56866661	56869720	chr18_56866662_56869612	chr18_56866661_56869720	2	XX
chr18	multovl	overlap	57084049	57086055	2007	2	1	1	MACS_peak_4896	.	57084049	57086134	chr18_57084049_57086055	chr18_57084049_57086134	2	XX
chr18	multovl	overlap	57084049	57086055	2007	2	2	1	MACS_peak_5098	.	57083969	57086055	chr18_57084049_57086055	chr18_57083969_57086055	2	XX
chr18	multovl	overlap	57134276	57135127	852	2	1	1	MACS_peak_4897	.	57134276	57135127	chr18_57134276_57135127	chr18_57134276_57135127	2	XX
chr18	multovl	overlap	57134276	57135127	852	2	2	1	MACS_peak_5099	.	57134222	57135371	chr18_57134276_57135127	chr18_57134222_57135371	2	XX
chr18	multovl	overlap	57292197	57293051	855	2	1	1	MACS_peak_4898	.	57292153	57293069	chr18_57292197_57293051	chr18_57292153_57293069	2	XX
chr18	multovl	overlap	57292197	57293051	855	2	2	1	MACS_peak_5100	.	57292197	57293051	chr18_57292197_57293051	chr18_57292197_57293051	2	XX
chr18	multovl	overlap	57514448	57515547	1100	2	1	1	MACS_peak_4899	.	57513778	57515547	chr18_57514448_57515547	chr18_57513778_57515547	2	XX
chr18	multovl	overlap	57514448	57515547	1100	2	2	1	MACS_peak_5101	.	57514448	57515648	chr18_57514448_57515547	chr18_57514448_57515648	2	XX
chr18	multovl	overlap	58037153	58037906	754	2	1	1	MACS_peak_4900	.	58037153	58037906	chr18_58037153_58037906	chr18_58037153_58037906	2	XX
chr18	multovl	overlap	58037153	58037906	754	2	2	1	MACS_peak_5102	.	58037000	58038115	chr18_58037153_58037906	chr18_58037000_58038115	2	XX
chr18	multovl	overlap	58038656	58040416	1761	2	1	1	MACS_peak_4901	.	58038262	58040416	chr18_58038656_58040416	chr18_58038262_58040416	2	XX
chr18	multovl	overlap	58038656	58040416	1761	2	2	1	MACS_peak_5103	.	58038656	58041113	chr18_58038656_58040416	chr18_58038656_58041113	2	XX
chr18	multovl	overlap	58041372	58042130	759	1	2	1	MACS_peak_5104	.	58041372	58042130	chr18_58041372_58042130	chr18_58041372_58042130	1	0X
chr18	multovl	overlap	58818538	58820089	1552	2	1	1	MACS_peak_4902	.	58818538	58820089	chr18_58818538_58820089	chr18_58818538_58820089	2	XX
chr18	multovl	overlap	58818538	58820089	1552	2	2	1	MACS_peak_5105	.	58818458	58820355	chr18_58818538_58820089	chr18_58818458_58820355	2	XX
chr18	multovl	overlap	60659720	60661524	1805	2	1	1	MACS_peak_4903	.	60659720	60661835	chr18_60659720_60661524	chr18_60659720_60661835	2	XX
chr18	multovl	overlap	60659720	60661524	1805	2	2	1	MACS_peak_5106	.	60659658	60661524	chr18_60659720_60661524	chr18_60659658_60661524	2	XX
chr18	multovl	overlap	60685598	60687517	1920	2	1	1	MACS_peak_4904	.	60685598	60687517	chr18_60685598_60687517	chr18_60685598_60687517	2	XX
chr18	multovl	overlap	60685598	60687517	1920	2	2	1	MACS_peak_5107	.	60685017	60687623	chr18_60685598_60687517	chr18_60685017_60687623	2	XX
chr18	multovl	overlap	60719760	60721672	1913	2	1	1	MACS_peak_4905	.	60719760	60721672	chr18_60719760_60721672	chr18_60719760_60721672	2	XX
chr18	multovl	overlap	60719760	60721672	1913	2	2	1	MACS_peak_5108	.	60719419	60721860	chr18_60719760_60721672	chr18_60719419_60721860	2	XX
chr18	multovl	overlap	60806708	60807709	1002	2	1	1	MACS_peak_4906	.	60806708	60807981	chr18_60806708_60807709	chr18_60806708_60807981	2	XX
chr18	multovl	overlap	60806708	60807709	1002	2	2	1	MACS_peak_5109	.	60806291	60807709	chr18_60806708_60807709	chr18_60806291_60807709	2	XX
chr18	multovl	overlap	60906748	60907959	1212	2	1	1	MACS_peak_4907	.	60906748	60907990	chr18_60906748_60907959	chr18_60906748_60907990	2	XX
chr18	multovl	overlap	60906748	60907959	1212	2	2	1	MACS_peak_5110	.	60906650	60907959	chr18_60906748_60907959	chr18_60906650_60907959	2	XX
chr18	multovl	overlap	60908255	60909075	821	2	1	1	MACS_peak_4908	.	60908255	60909108	chr18_60908255_60909075	chr18_60908255_60909108	2	XX
chr18	multovl	overlap	60908255	60909075	821	2	2	1	MACS_peak_5111	.	60908064	60909075	chr18_60908255_60909075	chr18_60908064_60909075	2	XX
chr18	multovl	overlap	60933534	60936238	2705	2	1	1	MACS_peak_4909	.	60933534	60936238	chr18_60933534_60936238	chr18_60933534_60936238	2	XX
chr18	multovl	overlap	60933534	60936238	2705	2	2	1	MACS_peak_5112	.	60933502	60936288	chr18_60933534_60936238	chr18_60933502_60936288	2	XX
chr18	multovl	overlap	61007675	61008699	1025	2	1	1	MACS_peak_4910	.	61007518	61008699	chr18_61007675_61008699	chr18_61007518_61008699	2	XX
chr18	multovl	overlap	61007675	61008699	1025	2	2	1	MACS_peak_5113	.	61007675	61008714	chr18_61007675_61008699	chr18_61007675_61008714	2	XX
chr18	multovl	overlap	61204665	61206985	2321	2	1	1	MACS_peak_4911	.	61204665	61206985	chr18_61204665_61206985	chr18_61204665_61206985	2	XX
chr18	multovl	overlap	61204665	61206985	2321	2	2	1	MACS_peak_5114	.	61204537	61207003	chr18_61204665_61206985	chr18_61204537_61207003	2	XX
chr18	multovl	overlap	61335419	61337703	2285	2	1	1	MACS_peak_4912	.	61335419	61337703	chr18_61335419_61337703	chr18_61335419_61337703	2	XX
chr18	multovl	overlap	61335419	61337703	2285	2	2	1	MACS_peak_5115	.	61335290	61337742	chr18_61335419_61337703	chr18_61335290_61337742	2	XX
chr18	multovl	overlap	61370354	61371378	1025	2	1	1	MACS_peak_4913	.	61370354	61371378	chr18_61370354_61371378	chr18_61370354_61371378	2	XX
chr18	multovl	overlap	61370354	61371378	1025	2	2	1	MACS_peak_5116	.	61370015	61371398	chr18_61370354_61371378	chr18_61370015_61371398	2	XX
chr18	multovl	overlap	61557701	61558704	1004	2	1	1	MACS_peak_4914	.	61557701	61560652	chr18_61557701_61558704	chr18_61557701_61560652	2	XX
chr18	multovl	overlap	61557701	61558704	1004	2	2	1	MACS_peak_5117	.	61557699	61558704	chr18_61557701_61558704	chr18_61557699_61558704	2	XX
chr18	multovl	overlap	61558773	61560652	1880	2	1	1	MACS_peak_4914	.	61557701	61560652	chr18_61558773_61560652	chr18_61557701_61560652	2	XX
chr18	multovl	overlap	61558773	61560652	1880	2	2	1	MACS_peak_5118	.	61558773	61560830	chr18_61558773_61560652	chr18_61558773_61560830	2	XX
chr18	multovl	overlap	61714115	61717279	3165	2	1	1	MACS_peak_4915	.	61714115	61717279	chr18_61714115_61717279	chr18_61714115_61717279	2	XX
chr18	multovl	overlap	61714115	61717279	3165	2	2	1	MACS_peak_5119	.	61713992	61717479	chr18_61714115_61717279	chr18_61713992_61717479	2	XX
chr18	multovl	overlap	61799513	61800612	1100	1	2	1	MACS_peak_5120	.	61799513	61800612	chr18_61799513_61800612	chr18_61799513_61800612	1	0X
chr18	multovl	overlap	61822821	61825328	2508	2	1	1	MACS_peak_4916	.	61822637	61825328	chr18_61822821_61825328	chr18_61822637_61825328	2	XX
chr18	multovl	overlap	61822821	61825328	2508	2	2	1	MACS_peak_5121	.	61822821	61826328	chr18_61822821_61825328	chr18_61822821_61826328	2	XX
chr18	multovl	overlap	61866399	61867366	968	2	1	1	MACS_peak_4917	.	61866306	61867566	chr18_61866399_61867366	chr18_61866306_61867566	2	XX
chr18	multovl	overlap	61866399	61867366	968	2	2	1	MACS_peak_5122	.	61866399	61867366	chr18_61866399_61867366	chr18_61866399_61867366	2	XX
chr18	multovl	overlap	61885002	61887555	2554	2	1	1	MACS_peak_4918	.	61885002	61887555	chr18_61885002_61887555	chr18_61885002_61887555	2	XX
chr18	multovl	overlap	61885002	61887555	2554	2	2	1	MACS_peak_5123	.	61884834	61888020	chr18_61885002_61887555	chr18_61884834_61888020	2	XX
chr18	multovl	overlap	62707059	62709585	2527	2	1	1	MACS_peak_4919	.	62707018	62709585	chr18_62707059_62709585	chr18_62707018_62709585	2	XX
