chromosome	source	feature	start	end	length	multiplicity	tracknum	count	name	strand	from	to	id	id_orig	sum	code
chr11	multovl	overlap	104180128	104181047	919	0	2	0	-	.	104180128	104181047	-	-	0	XX
chr11	multovl	overlap	104301484	104303254	1770	0	2	0	-	.	104301484	104303254	-	-	0	XX
chr11	multovl	overlap	104303477	104305144	1667	0	2	0	-	.	104303477	104305144	-	-	0	XX
chr11	multovl	overlap	104329490	104330493	1003	0	2	0	-	.	104329490	104330493	-	-	0	XX
chr11	multovl	overlap	104410165	104412799	2634	0	2	0	-	.	104410165	104412799	-	-	0	XX
chr11	multovl	overlap	104987305	104988976	1671	0	2	0	-	.	104987305	104988976	-	-	0	XX
chr11	multovl	overlap	105041008	105042641	1633	0	2	0	-	.	105041008	105042641	-	-	0	XX
chr11	multovl	overlap	105043197	105044927	1730	0	2	0	-	.	105043197	105044927	-	-	0	XX
chr11	multovl	overlap	105153084	105155882	2798	0	2	0	-	.	105153084	105155882	-	-	0	XX
chr11	multovl	overlap	105450131	105451147	1016	0	2	0	-	.	105450131	105451147	-	-	0	XX
chr11	multovl	overlap	105451185	105452354	1169	0	2	0	-	.	105451185	105452354	-	-	0	XX
chr11	multovl	overlap	105897216	105899582	2366	0	2	0	-	.	105897216	105899582	-	-	0	XX
chr11	multovl	overlap	105926782	105928349	1567	0	2	0	-	.	105926782	105928349	-	-	0	XX
chr11	multovl	overlap	105944639	105945588	949	0	2	0	-	.	105944639	105945588	-	-	0	XX
chr11	multovl	overlap	105945793	105947420	1627	0	2	0	-	.	105945793	105947420	-	-	0	XX
chr11	multovl	overlap	106020079	106022292	2213	0	2	0	-	.	106020079	106022292	-	-	0	XX
chr11	multovl	overlap	106053593	106054967	1374	0	2	0	-	.	106053593	106054967	-	-	0	XX
chr11	multovl	overlap	106054996	106055809	813	0	2	0	-	.	106054996	106055809	-	-	0	XX
chr11	multovl	overlap	106076373	106079532	3159	0	2	0	-	.	106076373	106079532	-	-	0	XX
chr11	multovl	overlap	106115867	106118784	2917	0	2	0	-	.	106115867	106118784	-	-	0	XX
chr11	multovl	overlap	106132326	106134198	1872	0	2	0	-	.	106132326	106134198	-	-	0	XX
chr11	multovl	overlap	106347826	106348772	946	0	2	0	-	.	106347826	106348772	-	-	0	0X
chr11	multovl	overlap	106361340	106363302	1962	0	2	0	-	.	106361340	106363302	-	-	0	XX
chr11	multovl	overlap	106472660	106474291	1631	0	2	0	-	.	106472660	106474291	-	-	0	XX
chr11	multovl	overlap	106474387	106475397	1010	0	2	0	-	.	106474387	106475397	-	-	0	0X
chr11	multovl	overlap	106639850	106641230	1380	0	2	0	-	.	106639850	106641230	-	-	0	XX
chr11	multovl	overlap	106647652	106651817	4165	0	2	0	-	.	106647652	106651817	-	-	0	XX
chr11	multovl	overlap	106779795	106781882	2087	0	2	0	-	.	106779795	106781882	-	-	0	XX
chr11	multovl	overlap	106859412	106860861	1449	0	2	0	-	.	106859412	106860861	-	-	0	XX
chr11	multovl	overlap	106873168	106874238	1070	0	2	0	-	.	106873168	106874238	-	-	0	XX
chr11	multovl	overlap	106888154	106889296	1142	0	2	0	-	.	106888154	106889296	-	-	0	XX
chr11	multovl	overlap	106889333	106890328	995	0	2	0	-	.	106889333	106890328	-	-	0	XX
chr11	multovl	overlap	106990765	106993070	2305	0	2	0	-	.	106990765	106993070	-	-	0	XX
chr11	multovl	overlap	106993280	106994453	1173	0	2	0	-	.	106993280	106994453	-	-	0	XX
chr11	multovl	overlap	107049280	107050922	1642	0	2	0	-	.	107049280	107050922	-	-	0	XX
chr11	multovl	overlap	107329315	107332445	3130	0	2	0	-	.	107329315	107332445	-	-	0	XX
chr11	multovl	overlap	107340221	107342407	2186	0	2	0	-	.	107340221	107342407	-	-	0	XX
chr11	multovl	overlap	107407759	107409099	1340	0	2	0	-	.	107407759	107409099	-	-	0	XX
chr11	multovl	overlap	107409135	107410446	1311	0	2	0	-	.	107409135	107410446	-	-	0	XX
chr11	multovl	overlap	108075424	108076830	1406	0	2	0	-	.	108075424	108076830	-	-	0	0X
chr11	multovl	overlap	108203112	108205217	2105	0	2	0	-	.	108203112	108205217	-	-	0	XX
chr11	multovl	overlap	108285883	108286393	510	0	2	0	-	.	108285883	108286393	-	-	0	0X
chr11	multovl	overlap	108286439	108287464	1025	0	2	0	-	.	108286439	108287464	-	-	0	0X
chr11	multovl	overlap	109222978	109223984	1006	0	2	0	-	.	109222978	109223984	-	-	0	XX
chr11	multovl	overlap	109224153	109226349	2196	0	2	0	-	.	109224153	109226349	-	-	0	XX
chr11	multovl	overlap	109287223	109288244	1021	0	2	0	-	.	109287223	109288244	-	-	0	XX
chr11	multovl	overlap	109300920	109302099	1179	0	2	0	-	.	109300920	109302099	-	-	0	0X
chr11	multovl	overlap	109470939	109472867	1928	0	2	0	-	.	109470939	109472867	-	-	0	XX
chr11	multovl	overlap	109511184	109514712	3528	0	2	0	-	.	109511184	109514712	-	-	0	XX
chr11	multovl	overlap	109856452	109857551	1099	0	2	0	-	.	109856452	109857551	-	-	0	XX
chr11	multovl	overlap	110197940	110199804	1864	0	2	0	-	.	110197940	110199804	-	-	0	XX
chr11	multovl	overlap	110260017	110261676	1659	0	2	0	-	.	110260017	110261676	-	-	0	XX
chr11	multovl	overlap	110926190	110927731	1541	0	2	0	-	.	110926190	110927731	-	-	0	XX
chr11	multovl	overlap	112643356	112645344	1988	0	2	0	-	.	112643356	112645344	-	-	0	XX
chr11	multovl	overlap	113061899	113063495	1596	0	2	0	-	.	113061899	113063495	-	-	0	XX
chr11	multovl	overlap	113426039	113427473	1434	0	2	0	-	.	113426039	113427473	-	-	0	XX
chr11	multovl	overlap	113509952	113512160	2208	0	2	0	-	.	113509952	113512160	-	-	0	XX
chr11	multovl	overlap	113543613	113546952	3339	0	2	0	-	.	113543613	113546952	-	-	0	XX
chr11	multovl	overlap	113610537	113613909	3372	0	2	0	-	.	113610537	113613909	-	-	0	XX
chr11	multovl	overlap	11361383	11363009	1626	0	2	0	-	.	11361383	11363009	-	-	0	XX
chr11	multovl	overlap	114529750	114532015	2265	0	2	0	-	.	114529750	114532015	-	-	0	XX
chr11	multovl	overlap	114536366	114538287	1921	0	2	0	-	.	114536366	114538287	-	-	0	XX
chr11	multovl	overlap	115024553	115026727	2174	0	2	0	-	.	115024553	115026727	-	-	0	XX
chr11	multovl	overlap	115047549	115048761	1212	0	2	0	-	.	115047549	115048761	-	-	0	XX
chr11	multovl	overlap	115048762	115049702	940	0	2	0	-	.	115048762	115049702	-	-	0	XX
chr11	multovl	overlap	115137169	115138338	1169	0	2	0	-	.	115137169	115138338	-	-	0	0X
chr11	multovl	overlap	115138422	115139684	1262	0	2	0	-	.	115138422	115139684	-	-	0	XX
chr11	multovl	overlap	115242952	115245181	2229	0	2	0	-	.	115242952	115245181	-	-	0	XX
chr11	multovl	overlap	115264410	115266075	1665	0	2	0	-	.	115264410	115266075	-	-	0	XX
chr11	multovl	overlap	115273135	115275768	2633	0	2	0	-	.	115273135	115275768	-	-	0	XX
chr11	multovl	overlap	115279942	115282750	2808	0	2	0	-	.	115279942	115282750	-	-	0	XX
chr11	multovl	overlap	115336159	115338622	2463	0	2	0	-	.	115336159	115338622	-	-	0	XX
chr11	multovl	overlap	115351948	115354278	2330	0	2	0	-	.	115351948	115354278	-	-	0	XX
chr11	multovl	overlap	115373647	115376029	2382	0	2	0	-	.	115373647	115376029	-	-	0	XX
chr11	multovl	overlap	115395682	115397202	1520	0	2	0	-	.	115395682	115397202	-	-	0	XX
chr11	multovl	overlap	115397466	115398442	976	0	2	0	-	.	115397466	115398442	-	-	0	0X
chr11	multovl	overlap	115424821	115426729	1908	0	2	0	-	.	115424821	115426729	-	-	0	XX
chr11	multovl	overlap	115463866	115466457	2591	0	2	0	-	.	115463866	115466457	-	-	0	XX
chr11	multovl	overlap	115472989	115475212	2223	0	2	0	-	.	115472989	115475212	-	-	0	XX
chr11	multovl	overlap	115488536	115489805	1269	0	2	0	-	.	115488536	115489805	-	-	0	XX
chr11	multovl	overlap	115568554	115569978	1424	0	2	0	-	.	115568554	115569978	-	-	0	XX
chr11	multovl	overlap	115569983	115571100	1117	0	2	0	-	.	115569983	115571100	-	-	0	XX
chr11	multovl	overlap	115626072	115628131	2059	0	2	0	-	.	115626072	115628131	-	-	0	XX
chr11	multovl	overlap	115673831	115677369	3538	0	2	0	-	.	115673831	115677369	-	-	0	XX
chr11	multovl	overlap	115685055	115686269	1214	0	2	0	-	.	115685055	115686269	-	-	0	XX
chr11	multovl	overlap	115793687	115796460	2773	0	2	0	-	.	115793687	115796460	-	-	0	XX
chr11	multovl	overlap	115873134	115874174	1040	0	2	0	-	.	115873134	115874174	-	-	0	XX
chr11	multovl	overlap	115883093	115884338	1245	0	2	0	-	.	115883093	115884338	-	-	0	XX
chr11	multovl	overlap	115884382	115886091	1709	0	2	0	-	.	115884382	115886091	-	-	0	XX
chr11	multovl	overlap	115890840	115893056	2216	0	2	0	-	.	115890840	115893056	-	-	0	XX
chr11	multovl	overlap	115946690	115948097	1407	0	2	0	-	.	115946690	115948097	-	-	0	XX
chr11	multovl	overlap	115948195	115949108	913	0	2	0	-	.	115948195	115949108	-	-	0	XX
chr11	multovl	overlap	115969470	115972343	2873	0	2	0	-	.	115969470	115972343	-	-	0	XX
chr11	multovl	overlap	115991208	115992826	1618	0	2	0	-	.	115991208	115992826	-	-	0	XX
chr11	multovl	overlap	115998884	116000243	1359	0	2	0	-	.	115998884	116000243	-	-	0	XX
chr11	multovl	overlap	116027933	116030330	2397	0	2	0	-	.	116027933	116030330	-	-	0	XX
chr11	multovl	overlap	116058595	116061249	2654	0	2	0	-	.	116058595	116061249	-	-	0	XX
chr11	multovl	overlap	116133661	116136526	2865	0	2	0	-	.	116133661	116136526	-	-	0	XX
chr11	multovl	overlap	116166888	116168357	1469	0	2	0	-	.	116166888	116168357	-	-	0	XX
chr11	multovl	overlap	116196646	116197593	947	0	2	0	-	.	116196646	116197593	-	-	0	0X
chr11	multovl	overlap	116273156	116274126	970	0	2	0	-	.	116273156	116274126	-	-	0	0X
chr11	multovl	overlap	116295753	116296774	1021	0	2	0	-	.	116295753	116296774	-	-	0	XX
chr11	multovl	overlap	116350407	116352677	2270	0	2	0	-	.	116350407	116352677	-	-	0	XX
chr11	multovl	overlap	116441772	116442801	1029	0	2	0	-	.	116441772	116442801	-	-	0	XX
chr11	multovl	overlap	116483010	116485690	2680	0	2	0	-	.	116483010	116485690	-	-	0	XX
chr11	multovl	overlap	116518643	116519366	723	0	2	0	-	.	116518643	116519366	-	-	0	0X
chr11	multovl	overlap	116532233	116535226	2993	0	2	0	-	.	116532233	116535226	-	-	0	XX
chr11	multovl	overlap	116687885	116689541	1656	0	2	0	-	.	116687885	116689541	-	-	0	XX
chr11	multovl	overlap	116702395	116704859	2464	0	2	0	-	.	116702395	116704859	-	-	0	XX
chr11	multovl	overlap	116704870	116705846	976	0	2	0	-	.	116704870	116705846	-	-	0	XX
chr11	multovl	overlap	116711452	116716892	5440	0	2	0	-	.	116711452	116716892	-	-	0	XX
chr11	multovl	overlap	116937414	116939818	2404	0	2	0	-	.	116937414	116939818	-	-	0	XX
chr11	multovl	overlap	116975365	116976413	1048	0	2	0	-	.	116975365	116976413	-	-	0	XX
chr11	multovl	overlap	116976462	116977929	1467	0	2	0	-	.	116976462	116977929	-	-	0	XX
chr11	multovl	overlap	11708208	11709883	1675	0	2	0	-	.	11708208	11709883	-	-	0	XX
chr11	multovl	overlap	117092789	117095372	2583	0	2	0	-	.	117092789	117095372	-	-	0	XX
chr11	multovl	overlap	117126545	117129156	2611	0	2	0	-	.	117126545	117129156	-	-	0	XX
chr11	multovl	overlap	117129535	117130760	1225	0	2	0	-	.	117129535	117130760	-	-	0	XX
chr11	multovl	overlap	117515036	117516100	1064	0	2	0	-	.	117515036	117516100	-	-	0	XX
chr11	multovl	overlap	117516493	117517991	1498	0	2	0	-	.	117516493	117517991	-	-	0	XX
chr11	multovl	overlap	117640280	117642130	1850	0	2	0	-	.	117640280	117642130	-	-	0	XX
chr11	multovl	overlap	117670610	117672783	2173	0	2	0	-	.	117670610	117672783	-	-	0	XX
chr11	multovl	overlap	117686188	117688062	1874	0	2	0	-	.	117686188	117688062	-	-	0	XX
chr11	multovl	overlap	117709362	117711227	1865	0	2	0	-	.	117709362	117711227	-	-	0	XX
chr11	multovl	overlap	117733929	117735156	1227	0	2	0	-	.	117733929	117735156	-	-	0	XX
chr11	multovl	overlap	117827378	117830608	3230	0	2	0	-	.	117827378	117830608	-	-	0	XX
chr11	multovl	overlap	117830756	117831623	867	0	2	0	-	.	117830756	117831623	-	-	0	XX
chr11	multovl	overlap	117847315	117849790	2475	0	2	0	-	.	117847315	117849790	-	-	0	XX
chr11	multovl	overlap	118108244	118110834	2590	0	2	0	-	.	118108244	118110834	-	-	0	XX
chr11	multovl	overlap	118149698	118151693	1995	0	2	0	-	.	118149698	118151693	-	-	0	XX
chr11	multovl	overlap	118214260	118216714	2454	0	2	0	-	.	118214260	118216714	-	-	0	XX
chr11	multovl	overlap	118261813	118263407	1594	0	2	0	-	.	118261813	118263407	-	-	0	XX
chr11	multovl	overlap	118278690	118281147	2457	0	2	0	-	.	118278690	118281147	-	-	0	XX
chr11	multovl	overlap	118337916	118339131	1215	0	2	0	-	.	118337916	118339131	-	-	0	XX
chr11	multovl	overlap	118883695	118885318	1623	0	2	0	-	.	118883695	118885318	-	-	0	XX
chr11	multovl	overlap	118898130	118899525	1395	0	2	0	-	.	118898130	118899525	-	-	0	XX
chr11	multovl	overlap	118901109	118902325	1216	0	2	0	-	.	118901109	118902325	-	-	0	XX
chr11	multovl	overlap	118902384	118903343	959	0	2	0	-	.	118902384	118903343	-	-	0	XX
chr11	multovl	overlap	118945660	118948348	2688	0	2	0	-	.	118945660	118948348	-	-	0	XX
chr11	multovl	overlap	119089111	119090465	1354	0	2	0	-	.	119089111	119090465	-	-	0	XX
chr11	multovl	overlap	119128931	119130739	1808	0	2	0	-	.	119128931	119130739	-	-	0	XX
chr11	multovl	overlap	119159913	119162486	2573	0	2	0	-	.	119159913	119162486	-	-	0	XX
chr11	multovl	overlap	119216060	119217483	1423	0	2	0	-	.	119216060	119217483	-	-	0	XX
chr11	multovl	overlap	119250729	119252958	2229	0	2	0	-	.	119250729	119252958	-	-	0	XX
chr11	multovl	overlap	119253989	119257087	3098	0	2	0	-	.	119253989	119257087	-	-	0	XX
chr11	multovl	overlap	119351966	119353985	2019	0	2	0	-	.	119351966	119353985	-	-	0	XX
chr11	multovl	overlap	119463471	119466337	2866	0	2	0	-	.	119463471	119466337	-	-	0	XX
chr11	multovl	overlap	119774287	119776614	2327	0	2	0	-	.	119774287	119776614	-	-	0	XX
chr11	multovl	overlap	119802744	119804137	1393	0	2	0	-	.	119802744	119804137	-	-	0	XX
chr11	multovl	overlap	119804326	119806890	2564	0	2	0	-	.	119804326	119806890	-	-	0	XX
chr11	multovl	overlap	119946968	119948212	1244	0	2	0	-	.	119946968	119948212	-	-	0	XX
chr11	multovl	overlap	119958952	119961510	2558	0	2	0	-	.	119958952	119961510	-	-	0	XX
chr11	multovl	overlap	120010695	120012634	1939	0	2	0	-	.	120010695	120012634	-	-	0	XX
chr11	multovl	overlap	120012770	120013475	705	0	2	0	-	.	120012770	120013475	-	-	0	XX
chr11	multovl	overlap	120049259	120051288	2029	0	2	0	-	.	120049259	120051288	-	-	0	XX
chr11	multovl	overlap	120091314	120092861	1547	0	2	0	-	.	120091314	120092861	-	-	0	XX
chr11	multovl	overlap	120094383	120098385	4002	0	2	0	-	.	120094383	120098385	-	-	0	XX
chr11	multovl	overlap	120098541	120099703	1162	0	2	0	-	.	120098541	120099703	-	-	0	XX
chr11	multovl	overlap	120166024	120167448	1424	0	2	0	-	.	120166024	120167448	-	-	0	XX
chr11	multovl	overlap	120177350	120178582	1232	0	2	0	-	.	120177350	120178582	-	-	0	XX
chr11	multovl	overlap	120207650	120208407	757	0	2	0	-	.	120207650	120208407	-	-	0	XX
chr11	multovl	overlap	120208500	120209866	1366	0	2	0	-	.	120208500	120209866	-	-	0	XX
chr11	multovl	overlap	120209973	120211503	1530	0	2	0	-	.	120209973	120211503	-	-	0	XX
chr11	multovl	overlap	120238906	120240152	1246	0	2	0	-	.	120238906	120240152	-	-	0	XX
chr11	multovl	overlap	120297576	120299681	2105	0	2	0	-	.	120297576	120299681	-	-	0	XX
chr11	multovl	overlap	120318363	120320476	2113	0	2	0	-	.	120318363	120320476	-	-	0	XX
chr11	multovl	overlap	120327533	120330403	2870	0	2	0	-	.	120327533	120330403	-	-	0	XX
chr11	multovl	overlap	120345246	120347058	1812	0	2	0	-	.	120345246	120347058	-	-	0	XX
chr11	multovl	overlap	120352583	120354400	1817	0	2	0	-	.	120352583	120354400	-	-	0	XX
chr11	multovl	overlap	120409255	120411857	2602	0	2	0	-	.	120409255	120411857	-	-	0	XX
chr11	multovl	overlap	120432600	120434302	1702	0	2	0	-	.	120432600	120434302	-	-	0	XX
chr11	multovl	overlap	120434398	120436023	1625	0	2	0	-	.	120434398	120436023	-	-	0	XX
chr11	multovl	overlap	120441054	120442703	1649	0	2	0	-	.	120441054	120442703	-	-	0	XX
chr11	multovl	overlap	120458413	120459635	1222	0	2	0	-	.	120458413	120459635	-	-	0	XX
chr11	multovl	overlap	120459793	120460920	1127	0	2	0	-	.	120459793	120460920	-	-	0	XX
chr11	multovl	overlap	120477709	120479548	1839	0	2	0	-	.	120477709	120479548	-	-	0	XX
chr11	multovl	overlap	120484994	120487105	2111	0	2	0	-	.	120484994	120487105	-	-	0	XX
chr11	multovl	overlap	120491263	120494645	3382	0	2	0	-	.	120491263	120494645	-	-	0	XX
chr11	multovl	overlap	120494720	120496114	1394	0	2	0	-	.	120494720	120496114	-	-	0	XX
chr11	multovl	overlap	120533634	120535577	1943	0	2	0	-	.	120533634	120535577	-	-	0	XX
chr11	multovl	overlap	120573958	120576277	2319	0	2	0	-	.	120573958	120576277	-	-	0	XX
chr11	multovl	overlap	120587337	120588920	1583	0	2	0	-	.	120587337	120588920	-	-	0	XX
chr11	multovl	overlap	120644619	120645556	937	0	2	0	-	.	120644619	120645556	-	-	0	XX
chr11	multovl	overlap	120645733	120647011	1278	0	2	0	-	.	120645733	120647011	-	-	0	XX
chr11	multovl	overlap	120656533	120657925	1392	0	2	0	-	.	120656533	120657925	-	-	0	XX
chr11	multovl	overlap	120661436	120662656	1220	0	2	0	-	.	120661436	120662656	-	-	0	0X
chr11	multovl	overlap	120682495	120685519	3024	0	2	0	-	.	120682495	120685519	-	-	0	XX
chr11	multovl	overlap	120793415	120794628	1213	0	2	0	-	.	120793415	120794628	-	-	0	XX
chr11	multovl	overlap	120850578	120852151	1573	0	2	0	-	.	120850578	120852151	-	-	0	XX
chr11	multovl	overlap	120875713	120876657	944	0	2	0	-	.	120875713	120876657	-	-	0	0X
chr11	multovl	overlap	121065008	121067000	1992	0	2	0	-	.	121065008	121067000	-	-	0	XX
chr11	multovl	overlap	121089036	121091099	2063	0	2	0	-	.	121089036	121091099	-	-	0	XX
chr11	multovl	overlap	121097398	121099793	2395	0	2	0	-	.	121097398	121099793	-	-	0	XX
chr11	multovl	overlap	121120331	121121163	832	0	2	0	-	.	121120331	121121163	-	-	0	XX
chr11	multovl	overlap	121121479	121122747	1268	0	2	0	-	.	121121479	121122747	-	-	0	XX
chr11	multovl	overlap	121214297	121216780	2483	0	2	0	-	.	121214297	121216780	-	-	0	XX
chr11	multovl	overlap	121248803	121250399	1596	0	2	0	-	.	121248803	121250399	-	-	0	XX
chr11	multovl	overlap	121281858	121283775	1917	0	2	0	-	.	121281858	121283775	-	-	0	XX
chr11	multovl	overlap	121312729	121314509	1780	0	2	0	-	.	121312729	121314509	-	-	0	XX
chr11	multovl	overlap	121533494	121535211	1717	0	2	0	-	.	121533494	121535211	-	-	0	XX
chr11	multovl	overlap	121562703	121565664	2961	0	2	0	-	.	121562703	121565664	-	-	0	XX
chr11	multovl	overlap	121708775	121710053	1278	0	2	0	-	.	121708775	121710053	-	-	0	0X
chr11	multovl	overlap	16406997	16409187	2190	0	2	0	-	.	16406997	16409187	-	-	0	XX
chr11	multovl	overlap	16651658	16654073	2415	0	2	0	-	.	16651658	16654073	-	-	0	XX
chr11	multovl	overlap	16851251	16852224	973	0	2	0	-	.	16851251	16852224	-	-	0	XX
chr11	multovl	overlap	17058326	17059500	1174	0	2	0	-	.	17058326	17059500	-	-	0	XX
chr11	multovl	overlap	17059593	17061116	1523	0	2	0	-	.	17059593	17061116	-	-	0	XX
chr11	multovl	overlap	17110497	17113125	2628	0	2	0	-	.	17110497	17113125	-	-	0	XX
chr11	multovl	overlap	17157091	17158859	1768	0	2	0	-	.	17157091	17158859	-	-	0	XX
chr11	multovl	overlap	17852715	17854013	1298	0	2	0	-	.	17852715	17854013	-	-	0	XX
chr11	multovl	overlap	18910248	18911047	799	0	2	0	-	.	18910248	18911047	-	-	0	0X
chr11	multovl	overlap	18912432	18921289	8857	0	2	0	-	.	18912432	18921289	-	-	0	XX
chr11	multovl	overlap	19819352	19821195	1843	0	2	0	-	.	19819352	19821195	-	-	0	0X
chr11	multovl	overlap	19823505	19827011	3506	0	2	0	-	.	19823505	19827011	-	-	0	XX
chr11	multovl	overlap	20011417	20014152	2735	0	2	0	-	.	20011417	20014152	-	-	0	XX
chr11	multovl	overlap	20101293	20103728	2435	0	2	0	-	.	20101293	20103728	-	-	0	XX
chr11	multovl	overlap	20148149	20150448	2299	0	2	0	-	.	20148149	20150448	-	-	0	XX
chr11	multovl	overlap	20230990	20233812	2822	0	2	0	-	.	20230990	20233812	-	-	0	XX
chr11	multovl	overlap	20354910	20355922	1012	0	2	0	-	.	20354910	20355922	-	-	0	0X
chr11	multovl	overlap	20431286	20433263	1977	0	2	0	-	.	20431286	20433263	-	-	0	XX
chr11	multovl	overlap	20441797	20442706	909	0	2	0	-	.	20441797	20442706	-	-	0	XX
chr11	multovl	overlap	20443159	20444907	1748	0	2	0	-	.	20443159	20444907	-	-	0	XX
chr11	multovl	overlap	20531126	20531854	728	0	2	0	-	.	20531126	20531854	-	-	0	XX
chr11	multovl	overlap	20531904	20533747	1843	0	2	0	-	.	20531904	20533747	-	-	0	XX
chr11	multovl	overlap	20539554	20540437	883	0	2	0	-	.	20539554	20540437	-	-	0	0X
chr11	multovl	overlap	20639987	20643012	3025	0	2	0	-	.	20639987	20643012	-	-	0	XX
chr11	multovl	overlap	20729656	20731722	2066	0	2	0	-	.	20729656	20731722	-	-	0	XX
chr11	multovl	overlap	20990998	20993088	2090	0	2	0	-	.	20990998	20993088	-	-	0	XX
chr11	multovl	overlap	21138947	21139724	777	0	2	0	-	.	21138947	21139724	-	-	0	XX
chr11	multovl	overlap	21139788	21140942	1154	0	2	0	-	.	21139788	21140942	-	-	0	XX
chr11	multovl	overlap	21268696	21271576	2880	0	2	0	-	.	21268696	21271576	-	-	0	XX
chr11	multovl	overlap	21470653	21473166	2513	0	2	0	-	.	21470653	21473166	-	-	0	XX
chr11	multovl	overlap	21900910	21901767	857	0	2	0	-	.	21900910	21901767	-	-	0	XX
chr11	multovl	overlap	22185625	22187085	1460	0	2	0	-	.	22185625	22187085	-	-	0	XX
chr11	multovl	overlap	22187192	22188461	1269	0	2	0	-	.	22187192	22188461	-	-	0	0X
chr11	multovl	overlap	22411924	22413282	1358	0	2	0	-	.	22411924	22413282	-	-	0	XX
chr11	multovl	overlap	22758359	22759825	1466	0	2	0	-	.	22758359	22759825	-	-	0	XX
chr11	multovl	overlap	22871695	22874883	3188	0	2	0	-	.	22871695	22874883	-	-	0	XX
chr11	multovl	overlap	22881206	22882979	1773	0	2	0	-	.	22881206	22882979	-	-	0	XX
chr11	multovl	overlap	22889885	22892529	2644	0	2	0	-	.	22889885	22892529	-	-	0	XX
chr11	multovl	overlap	22907075	22908981	1906	0	2	0	-	.	22907075	22908981	-	-	0	XX
chr11	multovl	overlap	22967024	22968516	1492	0	2	0	-	.	22967024	22968516	-	-	0	XX
chr11	multovl	overlap	23154639	23155644	1005	0	2	0	-	.	23154639	23155644	-	-	0	XX
chr11	multovl	overlap	23155776	23158466	2690	0	2	0	-	.	23155776	23158466	-	-	0	XX
chr11	multovl	overlap	23205329	23206546	1217	0	2	0	-	.	23205329	23206546	-	-	0	XX
chr11	multovl	overlap	23206837	23208287	1450	0	2	0	-	.	23206837	23208287	-	-	0	XX
chr11	multovl	overlap	23396171	23397998	1827	0	2	0	-	.	23396171	23397998	-	-	0	XX
chr11	multovl	overlap	23532587	23533634	1047	0	2	0	-	.	23532587	23533634	-	-	0	XX
chr11	multovl	overlap	23564572	23567271	2699	0	2	0	-	.	23564572	23567271	-	-	0	XX
chr11	multovl	overlap	23669347	23672169	2822	0	2	0	-	.	23669347	23672169	-	-	0	XX
chr11	multovl	overlap	23794012	23795527	1515	0	2	0	-	.	23794012	23795527	-	-	0	XX
chr11	multovl	overlap	26286735	26287903	1168	0	2	0	-	.	26286735	26287903	-	-	0	XX
chr11	multovl	overlap	26492319	26493802	1483	0	2	0	-	.	26492319	26493802	-	-	0	XX
chr11	multovl	overlap	29029871	29032047	2176	0	2	0	-	.	29029871	29032047	-	-	0	XX
chr11	multovl	overlap	29071409	29074926	3517	0	2	0	-	.	29071409	29074926	-	-	0	XX
chr11	multovl	overlap	29145362	29148065	2703	0	2	0	-	.	29145362	29148065	-	-	0	XX
chr11	multovl	overlap	29273376	29275234	1858	0	2	0	-	.	29273376	29275234	-	-	0	XX
chr11	multovl	overlap	29414063	29415351	1288	0	2	0	-	.	29414063	29415351	-	-	0	XX
chr11	multovl	overlap	29425506	29427732	2226	0	2	0	-	.	29425506	29427732	-	-	0	XX
chr11	multovl	overlap	29446783	29449038	2255	0	2	0	-	.	29446783	29449038	-	-	0	XX
chr11	multovl	overlap	29592006	29592730	724	0	2	0	-	.	29592006	29592730	-	-	0	0X
chr11	multovl	overlap	29592828	29595053	2225	0	2	0	-	.	29592828	29595053	-	-	0	XX
chr11	multovl	overlap	29925225	29926177	952	0	2	0	-	.	29925225	29926177	-	-	0	XX
chr11	multovl	overlap	29926194	29926832	638	0	2	0	-	.	29926194	29926832	-	-	0	XX
chr11	multovl	overlap	30111042	30111943	901	0	2	0	-	.	30111042	30111943	-	-	0	0X
chr11	multovl	overlap	30165100	30168195	3095	0	2	0	-	.	30165100	30168195	-	-	0	XX
chr11	multovl	overlap	30168210	30169331	1121	0	2	0	-	.	30168210	30169331	-	-	0	XX
chr11	multovl	overlap	30548616	30550030	1414	0	2	0	-	.	30548616	30550030	-	-	0	XX
chr11	multovl	overlap	30670922	30673844	2922	0	2	0	-	.	30670922	30673844	-	-	0	XX
chr11	multovl	overlap	30852879	30855422	2543	0	2	0	-	.	30852879	30855422	-	-	0	XX
chr11	multovl	overlap	30885161	30887201	2040	0	2	0	-	.	30885161	30887201	-	-	0	XX
chr11	multovl	overlap	31268335	31270402	2067	0	2	0	-	.	31268335	31270402	-	-	0	XX
chr11	multovl	overlap	31569756	31572825	3069	0	2	0	-	.	31569756	31572825	-	-	0	XX
chr11	multovl	overlap	3164861	3167358	2497	0	2	0	-	.	3164861	3167358	-	-	0	XX
chr11	multovl	overlap	31769725	31772008	2283	0	2	0	-	.	31769725	31772008	-	-	0	XX
chr11	multovl	overlap	31774004	31774779	775	0	2	0	-	.	31774004	31774779	-	-	0	0X
chr11	multovl	overlap	3188671	3189587	916	0	2	0	-	.	3188671	3189587	-	-	0	XX
chr11	multovl	overlap	3189588	3193039	3451	0	2	0	-	.	3189588	3193039	-	-	0	XX
chr11	multovl	overlap	32104649	32106310	1661	0	2	0	-	.	32104649	32106310	-	-	0	XX
