chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr19	32462099	32464556	2458	830	89	466.68	20.00	14.04
chr19	32560067	32560985	919	313	22	98.55	17.89	1.63
chr19	32786359	32787502	1144	499	48	292.29	27.93	4.43
chr19	32815482	32816147	666	239	32	136.74	13.85	1.94
chr19	32828887	32829448	562	133	19	78.39	8.15	1.54
chr19	32830594	32831965	1372	335	61	180.33	10.67	2.27
chr19	32831973	32832368	396	127	17	68.32	11.08	1.67
chr19	33014130	33014845	716	386	22	87.77	13.33	1.61
chr19	33027534	33028361	828	398	40	248.87	30.44	3.85
chr19	33175650	33176385	736	464	23	59.61	7.33	2.07
chr19	33465949	33466817	869	317	27	159.51	15.04	1.91
chr19	34266396	34267538	1143	767	45	211.89	14.67	2.84
chr19	34293593	34294300	708	364	29	60.31	8.31	2.01
chr19	34549198	34549773	576	322	16	50.91	7.33	3.54
chr19	34601711	34602203	493	304	17	52.89	8.80	3.13
chr19	34624618	34625398	781	280	19	66.08	8.28	1.72
chr19	34801740	34802167	428	307	9	54.23	10.67	2.88
chr19	34820969	34821561	593	210	18	72.21	11.96	1.61
chr19	34952824	34953683	860	133	25	100.37	11.78	1.63
chr19	34996479	34996880	402	274	9	56.60	12.80	2.50
chr19	36131092	36131672	581	256	13	72.45	12.22	1.59
chr19	36298987	36299430	444	215	13	65.38	12.22	1.74
chr19	36340629	36341351	723	381	26	127.56	19.01	1.75
chr19	36422914	36423835	922	125	26	87.42	7.86	1.61
chr19	36483830	36484488	659	354	20	101.16	14.67	1.63
chr19	36608761	36609249	489	257	16	53.46	9.78	3.01
chr19	36628456	36629051	596	199	19	106.80	12.75	1.53
chr19	36810764	36811393	630	222	20	114.75	16.67	1.55
chr19	36908394	36908950	557	258	16	101.68	22.41	1.59
chr19	36908977	36909428	452	170	12	66.21	17.84	1.72
chr19	36992989	36994013	1025	685	29	80.05	11.27	1.56
chr19	37000092	37001145	1054	337	35	218.37	17.07	3.10
chr19	37134061	37134534	474	177	14	71.83	14.10	1.64
chr19	37248488	37248948	461	202	14	57.37	8.38	2.33
chr19	37281092	37281404	313	180	8	56.57	14.93	2.50
chr19	37281423	37282090	668	377	18	88.24	12.22	1.62
chr19	37365387	37365897	511	225	13	54.78	11.38	2.77
chr19	37450358	37451147	790	456	25	81.45	8.69	1.61
chr19	37508439	37509195	757	545	27	135.88	11.78	1.93
chr19	37509205	37510224	1020	125	37	148.59	10.31	1.92
chr19	37522455	37522952	498	318	13	63.46	8.80	1.77
chr19	37538784	37539321	538	206	14	52.45	6.67	3.21
chr19	37547017	37547442	426	134	12	63.31	10.27	1.76
chr19	37568405	37569059	655	391	20	57.70	6.40	2.29
chr19	37569826	37570421	596	298	17	70.37	11.83	1.69
chr19	37583962	37584524	563	314	19	79.20	12.39	1.54
chr19	37589220	37589700	481	349	13	65.23	10.27	1.75
chr19	37624905	37625619	715	459	18	69.98	11.28	1.67
chr19	37751895	37752444	550	186	14	63.75	8.46	1.76
chr19	37772138	37772963	826	526	18	62.25	8.63	1.84
chr19	38129282	38130028	747	416	25	100.13	10.48	1.63
chr19	38298339	38298901	563	302	13	63.72	11.67	1.77
chr19	38319935	38320240	306	175	10	60.51	10.06	2.00
chr19	38470120	38470674	555	359	13	72.01	15.44	1.64
chr19	38555647	38556210	564	298	15	79.55	11.67	1.56
chr19	38736505	38736860	356	120	9	61.25	14.93	1.93
chr19	38763541	38763804	264	133	8	51.61	12.75	3.37
chr19	38893435	38893926	492	247	14	54.01	12.57	2.92
chr19	39005084	39005910	827	343	27	142.73	15.28	1.93
chr19	40345311	40346313	1003	270	35	188.74	16.30	2.48
chr19	40440566	40441228	663	278	30	70.55	8.31	1.68
chr19	40587284	40587609	326	128	10	51.29	7.33	3.40
chr19	40686423	40687086	664	157	25	71.07	7.33	1.68
chr19	40734784	40735248	465	223	14	54.05	9.91	2.89
chr19	40772532	40773030	499	276	10	56.61	12.80	2.48
chr19	40776979	40777321	343	115	11	58.44	7.59	2.21
chr19	40782680	40783000	321	190	18	111.51	16.52	1.57
chr19	40915928	40916564	637	354	21	75.22	15.58	1.59
chr19	40947434	40948258	825	631	20	63.95	8.47	1.76
chr19	40968520	40969710	1191	647	48	202.51	14.67	2.60
chr19	41036677	41037092	416	158	13	55.64	10.48	2.62
chr19	41068375	41069028	654	380	19	63.95	9.59	1.76
chr19	41105341	41105913	573	315	16	51.20	9.17	3.52
chr19	41113484	41114073	590	289	20	58.82	7.33	2.21
chr19	41160498	41160849	352	125	10	55.56	10.27	2.62
chr19	41162970	41163764	795	532	19	67.58	10.86	1.67
chr19	41337890	41338865	976	703	35	131.94	10.78	1.82
chr19	41459116	41460280	1165	865	72	252.72	16.52	4.03
chr19	41477072	41477691	620	333	19	108.91	17.05	1.55
chr19	41516540	41516964	425	298	11	55.54	10.27	2.62
chr19	41557489	41558056	568	259	16	100.40	12.22	1.64
chr19	41690138	41691146	1009	370	32	122.72	13.97	1.63
chr19	41704013	41704617	605	265	15	60.63	10.29	1.97
chr19	41708231	41709108	878	475	56	243.76	19.33	3.65
chr19	41720481	41721115	635	222	17	63.50	7.90	1.77
chr19	41724906	41725562	657	314	18	53.34	8.94	3.02
chr19	41747179	41747625	447	331	19	97.99	11.69	1.63
chr19	41759691	41760519	829	494	24	67.44	9.17	1.66
chr19	41817532	41818344	813	273	26	104.23	10.73	1.57
chr19	41825901	41826390	490	247	17	86.25	13.67	1.60
chr19	41843152	41843732	581	361	22	89.10	8.25	1.63
chr19	41876137	41876706	570	270	17	87.20	14.67	1.62
chr19	41905185	41905741	557	260	16	85.87	14.35	1.60
chr19	41921441	41922135	695	401	24	123.00	12.22	1.63
chr19	41922185	41922812	628	111	23	108.57	13.84	1.57
chr19	41948583	41949362	780	217	17	60.34	10.27	2.01
chr19	41970114	41971085	972	557	31	80.03	8.71	1.56
chr19	41986078	41986738	661	281	21	89.41	10.31	1.63
chr19	42007168	42008199	1032	746	31	99.22	8.15	1.65
chr19	42055380	42056336	957	343	26	116.10	11.16	1.58
chr19	42056437	42056955	519	304	18	93.47	17.60	1.67
chr19	42109751	42110390	640	393	17	50.91	7.13	3.54
chr19	42142691	42143436	746	441	21	86.40	9.57	1.60
chr19	42163550	42164017	468	204	13	66.63	11.73	1.71
chr19	42164533	42165572	1040	454	32	163.51	20.17	1.93
chr19	42203187	42204061	875	574	34	177.89	14.40	2.20
chr19	42244808	42245491	684	261	31	155.47	16.76	1.87
chr19	42276044	42276718	675	262	16	66.52	7.97	1.71
chr19	42322800	42323370	571	386	15	62.88	6.32	1.80
chr19	42365866	42366829	964	315	31	61.40	7.71	1.93
chr19	42433106	42433555	450	338	11	51.38	9.87	3.39
chr19	42505685	42506213	529	187	14	89.01	17.07	1.62
chr19	42593004	42593835	832	281	27	119.17	12.22	1.60
chr19	42665262	42665805	544	349	15	81.70	13.33	1.60
chr19	42834659	42835119	461	259	11	58.20	10.14	2.25
chr19	42845684	42846154	471	246	9	50.65	12.80	3.58
chr19	42853860	42854713	854	565	27	118.99	16.13	1.59
chr19	43460563	43460885	323	193	8	55.48	14.93	2.64
chr19	43514784	43515956	1173	949	39	202.14	13.04	2.60
chr19	43598749	43599142	394	276	10	51.00	8.80	3.53
chr19	43688827	43689728	902	227	27	125.60	12.22	1.70
chr19	43748821	43750457	1637	1363	51	174.69	12.22	2.10
chr19	43763856	43764696	841	589	31	97.32	8.96	1.61
chr19	43827220	43828105	886	401	43	179.71	10.59	2.25
chr19	43926652	43927102	451	332	11	58.55	11.67	2.21
chr19	44014337	44015094	758	430	29	148.61	13.91	1.92
chr19	44143583	44144416	834	636	26	125.23	12.23	1.69
chr19	44181397	44182288	892	618	47	248.70	23.42	3.85
chr19	44196243	44196556	314	116	11	58.20	9.21	2.25
chr19	44220532	44221346	815	439	30	170.74	13.75	2.04
chr19	44311878	44312357	480	207	10	50.40	10.56	3.60
chr19	44322423	44323042	620	269	19	94.72	14.10	1.61
chr19	44341415	44341919	505	170	23	108.30	13.75	1.57
chr19	44358464	44359646	1183	519	50	141.25	10.67	2.01
chr19	44367843	44368802	960	662	24	56.50	8.25	2.52
chr19	44425968	44426634	667	465	23	95.84	9.43	1.62
chr19	44437839	44438476	638	306	16	61.42	12.22	1.93
chr19	44450870	44451506	637	312	20	86.40	11.68	1.60
chr19	44462805	44463316	512	309	15	51.31	7.33	3.40
chr19	44481651	44482185	535	402	18	72.89	7.93	1.59
chr19	44482234	44483159	926	134	47	149.73	11.73	1.92
chr19	44548770	44549138	369	241	11	53.76	7.33	2.95
chr19	44585757	44586620	864	531	26	94.36	9.50	1.61
chr19	44637099	44637654	556	223	14	61.16	12.22	1.93
chr19	44809155	44809884	730	132	16	51.41	7.86	3.39
chr19	44831201	44831555	355	149	8	50.63	12.22	3.59
chr19	45005213	45006035	823	534	22	72.28	10.48	1.61
chr19	45080505	45081168	664	473	21	100.57	14.67	1.64
chr19	45089391	45091222	1832	1672	57	191.02	12.60	2.56
chr19	45091868	45092203	336	208	11	57.85	9.78	2.28
chr19	45098508	45098854	347	133	10	56.14	10.27	2.59
chr19	45111161	45111792	632	435	21	86.40	11.59	1.60
chr19	45118845	45119309	465	339	13	57.75	9.78	2.29
chr19	45132638	45133514	877	496	28	81.29	8.96	1.60
chr19	45149149	45149864	716	589	22	73.34	9.04	1.58
chr19	45150998	45151936	939	655	28	53.09	6.00	3.09
chr19	45187040	45187436	397	126	10	50.40	10.19	3.60
chr19	45228173	45228830	658	115	17	78.22	8.33	1.54
chr19	45279988	45280511	524	267	11	56.14	11.00	2.60
chr19	45295733	45296310	578	432	16	78.10	11.67	1.55
chr19	45305736	45306569	834	124	20	63.90	7.33	1.76
chr19	45307914	45308466	553	283	12	51.13	10.27	3.53
chr19	45316721	45317391	671	133	21	117.13	13.12	1.59
chr19	45381644	45382256	613	352	17	61.13	6.29	1.93
chr19	45437866	45438803	938	311	26	93.50	9.78	1.67
chr19	45616136	45616624	489	223	16	86.35	14.10	1.60
chr19	45619100	45619397	298	115	10	53.58	9.46	2.98
chr19	45619444	45620236	793	532	25	88.02	8.38	1.62
chr19	45626792	45627704	913	204	34	81.22	6.11	1.60
chr19	45634546	45635418	873	134	24	95.03	10.86	1.61
chr19	45734146	45735303	1158	615	45	235.99	14.94	3.54
chr19	45811561	45812052	492	196	13	60.19	9.51	2.02
chr19	45823405	45824305	901	388	28	118.51	11.00	1.60
chr19	45857031	45857580	550	392	19	85.19	12.22	1.59
chr19	45857675	45858577	903	233	32	158.72	16.80	1.97
chr19	45886661	45887234	574	269	16	81.27	8.73	1.60
chr19	46072513	46073277	765	383	37	297.20	34.14	4.76
chr19	46077674	46078654	981	277	34	169.25	20.53	2.05
chr19	46089091	46089563	473	345	12	76.53	12.80	1.59
chr19	46116453	46116758	306	179	10	58.14	10.86	2.26
chr19	46116957	46117418	462	129	16	71.16	13.58	1.66
chr19	46131111	46131753	643	434	19	62.08	8.25	1.86
chr19	46149920	46150782	863	514	38	204.97	17.11	2.70
chr19	46210145	46211247	1103	552	31	125.95	9.17	1.71
chr19	46226432	46227080	649	300	19	81.10	11.00	1.59
chr19	46378559	46380730	2172	236	79	170.20	10.67	2.02
chr19	46382802	46383855	1054	862	40	149.83	10.08	1.92
chr19	46393870	46394395	526	249	13	72.14	12.83	1.62
chr19	46395194	46395570	377	134	12	69.22	13.20	1.69
chr19	46395857	46396303	447	288	10	51.99	8.53	3.29
chr19	46397474	46397872	399	124	10	56.60	10.23	2.48
chr19	46401393	46401848	456	353	13	57.90	9.62	2.28
chr19	46402696	46404166	1471	263	48	164.87	10.78	1.96
chr19	46412903	46413459	557	364	16	65.60	8.02	1.75
chr19	46423097	46423977	881	259	22	71.30	10.82	1.67
chr19	46430983	46431624	642	434	21	68.31	9.17	1.67
chr19	46469660	46470482	823	333	24	68.89	6.03	1.69
chr19	46471221	46471798	578	271	15	51.96	9.43	3.29
chr19	46540167	46541160	994	270	25	69.36	6.29	1.68
chr19	46576560	46577771	1212	328	34	106.75	8.63	1.54
chr19	46592804	46593330	527	241	18	101.01	16.13	1.63
chr19	46596879	46597372	494	236	14	61.20	10.87	1.93
chr19	46598153	46599207	1055	269	27	75.80	10.48	1.59
chr19	46647526	46648355	830	503	24	110.18	15.51	1.56
chr19	46666458	46667036	579	282	16	71.28	10.48	1.66
chr19	46673197	46673974	778	416	47	307.69	28.11	5.13
chr19	46704162	46704550	389	132	11	51.49	8.56	3.36
chr19	46835256	46836668	1413	540	43	155.98	12.22	1.88
chr19	46836856	46837448	593	345	20	83.65	10.48	1.59
chr19	47044855	47045187	333	133	11	52.79	8.63	3.16
chr19	47089042	47089642	601	358	18	91.70	11.73	1.65
chr19	47124762	47125605	844	636	32	155.06	16.60	1.93
chr19	47141963	47143103	1141	219	35	95.41	7.33	1.61
chr19	47164510	47165556	1047	745	32	70.69	8.80	1.68
chr19	47207394	47208053	660	388	23	107.18	13.01	1.54
chr19	47209989	47210925	937	499	24	68.29	6.29	1.67
chr19	47211496	47212546	1051	515	31	106.28	9.46	1.53
chr19	47217983	47218682	700	315	19	83.21	12.22	1.58
chr19	47284925	47285319	395	262	13	51.68	10.08	3.36
chr19	47327432	47328375	944	321	27	131.17	10.92	1.80
chr19	47341611	47342223	613	251	16	79.86	11.16	1.56
chr19	47347518	47348057	540	420	15	64.11	8.56	1.76
chr19	47417994	47418477	484	226	13	57.27	14.67	2.36
chr19	47455664	47456108	445	295	11	50.25	8.15	3.63
chr19	47483076	47483635	560	284	14	54.43	9.62	2.82
chr19	47489516	47489985	470	121	15	54.20	8.04	2.88
chr19	47521192	47521928	737	243	21	82.23	8.15	1.62
chr19	47523074	47523701	628	414	25	129.40	13.22	1.75
chr19	47529320	47529843	524	300	15	57.24	10.48	2.38
chr19	47611269	47612053	785	292	39	152.92	17.60	1.95
chr19	47613182	47613791	610	285	18	82.82	18.33	1.62
chr19	47653630	47654343	714	502	17	65.51	10.27	1.75
chr19	47722451	47722771	321	133	9	55.76	10.00	2.61
chr19	47726779	47727080	302	132	11	55.77	10.48	2.61
chr19	47805122	47806499	1378	626	66	486.82	40.74	16.16
chr19	47830130	47830582	453	120	14	92.18	17.37	1.66
chr19	47911585	47912007	423	111	12	63.65	10.27	1.77
chr19	47929187	47929961	775	455	30	118.41	12.83	1.62
chr19	47939890	47940507	618	188	23	90.09	9.97	1.62
chr19	47944842	47945105	264	133	9	51.61	14.35	3.37
chr19	47961808	47962374	567	435	22	83.27	8.32	1.57
chr19	47993258	47994530	1273	455	40	139.37	11.86	1.99
chr19	48279907	48280270	364	253	8	50.74	14.67	3.57
chr19	48382024	48382449	426	303	10	63.17	10.67	1.77
chr19	48670920	48671249	330	133	9	53.05	12.75	3.09
chr19	49760321	49760639	319	125	8	55.91	12.80	2.61
chr19	52449559	52449962	404	107	9	56.41	12.80	2.55
chr19	52778587	52778833	247	124	8	61.77	17.07	1.92
chr19	53112349	53113047	699	397	19	66.97	7.10	1.71
chr19	53216869	53217949	1081	328	33	186.27	19.82	2.41
chr19	53381186	53381558	373	174	10	53.20	7.33	3.03
chr19	53384736	53385184	449	204	12	68.05	11.94	1.67
chr19	53387457	53388147	691	365	16	62.80	10.69	1.80
chr19	53388575	53389086	512	237	16	68.48	11.26	1.66
chr19	53395230	53395543	314	203	10	60.26	11.73	2.01
chr19	53403915	53404874	960	372	30	159.11	13.04	1.98
chr19	53464396	53465565	1170	334	42	229.17	16.30	3.40
chr19	53497703	53498354	652	291	19	53.62	7.33	2.97
chr19	53498716	53499465	750	562	28	66.43	10.00	1.73
chr19	53520476	53521592	1117	514	34	53.39	4.51	3.01
chr19	53523523	53524509	987	243	24	52.74	6.26	3.16
chr19	53538772	53539847	1076	682	37	88.05	8.00	1.62
chr19	53562202	53562896	695	538	24	113.31	13.44	1.58
chr19	53577049	53578070	1022	425	47	257.10	18.33	4.08
chr19	53603091	53605016	1926	311	86	544.10	33.17	23.81
chr19	53631563	53632635	1073	528	37	99.56	7.33	1.64
chr19	53674476	53675146	671	359	29	205.66	18.33	2.71
chr19	53675170	53675523	354	115	14	90.74	20.95	1.64
chr19	53750935	53752014	1080	762	30	150.57	16.50	1.95
chr19	53775899	53776247	349	263	10	63.13	10.48	1.77
chr19	53785250	53786323	1074	623	28	97.45	8.85	1.62
chr19	53828750	53829475	726	487	21	93.81	11.98	1.66
chr19	53977409	53978179	771	593	19	60.71	7.10	1.97
chr19	54018066	54018998	933	571	38	220.45	19.07	3.10
chr19	54019001	54019283	283	124	11	72.04	17.46	1.64
chr19	54019325	54019781	457	129	13	68.34	15.71	1.67
chr19	54119509	54120056	548	307	18	90.23	10.48	1.63
chr19	54474731	54475116	386	124	9	52.41	9.17	3.20
chr19	54827278	54827708	431	182	9	53.96	12.80	2.93
chr19	55162902	55163551	650	418	16	64.37	9.17	1.76
chr19	55171157	55171554	398	160	22	174.50	30.00	2.09
chr19	55173415	55174222	808	593	30	182.10	28.33	2.32
chr19	55197868	55198532	665	188	22	88.94	10.31	1.62
chr19	55211358	55212183	826	442	31	92.97	10.59	1.67
chr19	55292813	55293449	637	187	18	56.73	5.50	2.48
chr19	55389871	55391160	1290	231	46	158.21	9.46	1.94
chr19	55582119	55582636	518	201	12	58.00	9.56	2.28
chr19	55630693	55631395	703	186	34	204.92	21.91	2.68
chr19	55815701	55816546	846	617	26	87.83	7.24	1.61
chr19	55816940	55817428	489	182	20	118.65	13.75	1.60
chr19	55818015	55818798	784	117	21	63.72	8.38	1.77
chr19	55890692	55890995	304	164	9	61.49	12.83	1.93
chr19	56136143	56136731	589	459	16	59.28	7.33	2.08
chr19	56338259	56338833	575	443	17	78.65	11.73	1.54
chr19	56471424	56472180	757	414	23	104.11	9.17	1.57
chr19	56474701	56475116	416	197	12	55.83	9.78	2.60
chr19	56497333	56497851	519	117	15	87.32	10.48	1.62
chr19	56604905	56605547	643	331	24	106.40	17.81	1.54
chr19	56622644	56623626	983	613	28	114.89	12.45	1.55
chr19	56738644	56739224	581	288	12	55.79	11.94	2.61
chr19	56766797	56767296	500	263	15	81.54	13.75	1.61
chr19	56797370	56798079	710	428	19	80.20	10.27	1.57
chr19	56872577	56873085	509	133	13	60.38	9.87	2.01
chr19	56879765	56880351	587	273	15	51.14	8.38	3.53
chr19	57054713	57055039	327	215	11	51.17	8.56	3.53
chr19	57193102	57193810	709	346	21	76.64	11.44	1.59
chr19	57198062	57198729	668	268	16	52.46	6.11	3.21
chr19	57205771	57207036	1266	365	52	199.74	18.57	2.71
chr19	57286099	57286736	638	441	36	192.46	19.65	2.62
chr19	57388693	57389555	863	366	30	159.24	20.53	1.94
chr19	57418073	57419062	990	486	54	212.23	16.60	2.86
chr19	57429727	57430965	1239	616	34	126.09	11.07	1.72
chr19	57434719	57435935	1217	864	37	171.04	15.28	2.04
chr19	57486283	57487017	735	282	29	107.43	11.63	1.54
chr19	57568430	57569011	582	281	13	57.69	12.22	2.29
chr19	57684248	57684642	395	121	9	51.55	11.00	3.36
chr19	57684794	57685360	567	229	14	85.02	14.93	1.61
chr19	57696381	57696612	232	117	10	83.07	17.01	1.60
chr19	57782218	57782687	470	205	10	59.08	12.80	2.19
chr19	57799513	57799840	328	123	8	54.94	12.80	2.73
chr19	58000963	58001375	413	171	14	61.20	11.10	1.93
chr19	58147660	58148024	365	186	10	61.25	8.73	1.93
chr19	58371099	58371552	454	278	17	86.96	11.64	1.61
chr19	58390823	58391404	582	318	19	72.22	13.51	1.60
chr19	58450970	58451469	500	245	17	81.65	13.01	1.60
chr19	58463563	58464555	993	541	28	117.73	12.94	1.61
chr19	58527047	58529100	2054	377	93	298.33	12.47	4.60
chr19	58529276	58530030	755	125	22	62.50	7.93	1.83
chr19	58696804	58697218	415	257	9	53.65	10.18	2.96
chr19	59017915	59018769	855	212	27	119.28	12.22	1.60
chr19	59149802	59150188	387	189	10	65.26	14.26	1.75
chr19	59243530	59244183	654	382	16	81.49	12.22	1.61
chr19	59253356	59253765	410	120	9	51.11	11.28	3.53
chr19	59268776	59269186	411	281	9	51.98	11.58	3.29
chr19	59419392	59420246	855	272	34	219.57	19.21	3.16
chr19	59420254	59420720	467	284	19	119.13	18.33	1.60
chr19	59460717	59461390	674	224	26	111.54	12.85	1.57
chr19	59463465	59463998	534	366	19	63.69	7.80	1.77
chr19	59533664	59534043	380	134	10	57.66	10.00	2.29
chr19	59535895	59536714	820	539	21	109.76	16.30	1.57
chr19	60220336	60220664	329	157	9	50.06	8.80	3.70
chr19	60258545	60259099	555	331	15	68.48	9.50	1.66
chr19	60543001	60544059	1059	910	34	110.12	8.74	1.56
chr19	60592160	60592445	286	134	8	55.31	13.16	2.66
chr19	60596023	60596330	308	188	9	60.99	14.67	1.95
chr19	60656202	60657100	899	713	33	157.68	14.40	1.92
chr19	60831498	60832823	1326	345	40	210.18	18.33	2.78
chr19	60865750	60866988	1239	887	40	236.67	18.33	3.57
chr19	60964923	60966164	1242	266	48	270.05	17.54	3.88
chr19	60966243	60966803	561	109	19	96.56	11.73	1.62
chr19	61024970	61025503	534	133	30	207.45	31.23	2.77
chr19	61132692	61133509	818	313	23	86.28	11.46	1.60
chr19	61300845	61302837	1993	296	65	283.00	12.69	4.07
chr19	61303131	61303969	839	516	25	87.83	9.23	1.61
chr2	3200663	3201665	1003	643	29	129.81	11.28	1.76
chr2	3340819	3341611	793	590	26	89.26	8.25	1.63
chr2	3392197	3392500	304	176	14	97.16	18.33	1.61
chr2	3574836	3575648	813	521	48	259.84	21.62	4.10
chr2	3630582	3631460	879	681	23	67.34	7.33	1.67
chr2	3647666	3648873	1208	524	47	151.57	13.85	1.94
chr2	4480344	4481206	863	421	46	250.85	19.90	3.93
chr2	4572769	4573427	659	374	19	87.53	12.22	1.60
chr2	4802552	4803033	482	292	11	59.83	11.00	2.08
chr2	4839933	4840355	423	254	13	54.83	8.38	2.77
chr2	4933537	4934056	520	166	14	85.76	13.87	1.59
chr2	4984784	4985462	679	347	20	118.40	20.68	1.62
chr2	5300069	5300608	540	312	41	164.53	18.31	1.95
chr2	5473533	5474057	525	254	12	71.36	14.93	1.67
chr2	5500482	5500908	427	231	19	122.95	21.15	1.63
chr2	5635131	5635747	617	310	15	54.96	13.01	2.71
chr2	5816026	5816602	577	326	20	105.52	14.94	1.53
chr2	5871831	5873316	1486	268	35	95.78	11.38	1.62
chr2	6006703	6007321	619	341	18	81.82	11.78	1.61
chr2	6021305	6022107	803	219	22	76.64	10.60	1.59
chr2	6083499	6084162	664	354	16	57.23	10.64	2.37
chr2	6108334	6109034	701	325	17	62.35	9.78	1.83
chr2	6110170	6110831	662	503	18	60.04	8.89	2.04
chr2	6116461	6116969	509	378	12	54.93	8.80	2.75
chr2	6159374	6160156	783	280	22	88.03	10.67	1.62
chr2	6243631	6244649	1019	247	34	177.84	17.92	2.20
chr2	6628234	6628842	609	297	23	75.25	8.93	1.59
chr2	6642054	6642597	544	238	20	70.20	13.56	1.68
chr2	7035895	7036691	797	500	27	78.33	10.59	1.54
chr2	9793517	9793812	296	191	9	51.12	8.15	3.53
chr2	9795881	9796809	929	285	22	89.81	9.51	1.63
chr2	9969971	9970530	560	329	19	95.46	11.58	1.61
chr2	10001632	10002407	776	501	21	55.45	8.25	2.65
chr2	10236216	10236793	578	274	14	57.21	10.48	2.37
chr2	10717835	10718248	414	252	9	55.48	12.80	2.63
chr2	10934031	10934605	575	253	15	84.08	16.50	1.60
chr2	11091453	11091978	526	260	13	51.74	7.33	3.32
chr2	11254752	11255195	444	324	15	66.47	12.57	1.72
chr2	11394707	11395088	382	254	9	51.88	10.73	3.32
chr2	11422858	11424325	1468	1344	50	130.79	10.00	1.79
chr2	11456951	11457538	588	236	29	159.25	18.32	1.94
chr2	11473978	11474644	667	340	20	75.07	13.62	1.59
chr2	11475064	11475937	874	298	28	147.62	14.04	1.94
chr2	11524391	11525229	839	507	31	116.66	12.83	1.60
chr2	11627300	11627729	430	130	17	76.02	11.56	1.57
chr2	11699399	11700622	1224	707	43	141.71	11.00	2.00
chr2	12222386	12222978	593	260	15	52.57	9.78	3.19
chr2	12223218	12223795	578	253	16	75.91	12.69	1.57
chr2	12238996	12239403	408	229	10	56.65	13.97	2.48
chr2	12340432	12341276	845	666	37	224.06	29.43	3.15
chr2	13026030	13026438	409	191	12	83.85	14.93	1.60
chr2	13192786	13193353	568	240	30	183.24	21.29	2.36
chr2	13335087	13335659	573	171	27	96.32	10.00	1.61
chr2	13495170	13496752	1583	419	49	156.11	7.39	1.88
chr2	13714965	13715570	606	284	15	80.94	11.00	1.59
chr2	13976970	13977858	889	578	24	107.24	14.35	1.54
chr2	13995433	13995817	385	238	9	55.44	9.91	2.65
chr2	14086075	14086728	654	360	24	104.88	14.67	1.57
chr2	14525340	14526052	713	335	18	90.30	13.64	1.63
chr2	14526316	14526822	507	278	16	94.74	13.33	1.61
chr2	14553228	14553763	536	251	15	81.24	17.92	1.60
chr2	14698773	14699076	304	176	9	61.49	14.67	1.93
chr2	14976390	14977073	684	363	27	199.61	34.14	2.71
chr2	15606516	15606870	355	116	8	52.21	12.80	3.26
chr2	16277497	16278582	1086	315	30	99.70	8.02	1.63
chr2	17948091	17948552	462	262	12	59.46	13.20	2.07
chr2	17949101	17950071	971	265	34	193.00	19.21	2.65
chr2	17950157	17950798	642	107	22	115.08	13.64	1.56
chr2	17968726	17969780	1055	300	32	153.87	14.35	1.94
chr2	17977800	17978373	574	218	15	64.56	9.17	1.76
chr2	17978403	17978993	591	315	19	92.88	16.13	1.67
chr2	17979077	17979767	691	255	27	129.91	14.67	1.77
chr2	17985412	17985987	576	273	16	76.02	11.26	1.57
chr2	17986006	17986444	439	131	14	84.48	15.44	1.61
chr2	17987002	17987547	546	235	18	85.70	11.00	1.59
chr2	18313905	18314738	834	597	44	297.62	29.33	4.78
chr2	18529635	18531081	1447	959	48	267.66	16.50	3.99
chr2	18552201	18552742	542	182	19	112.38	18.72	1.60
chr2	18568583	18569088	506	202	15	98.33	22.41	1.64
chr2	18593490	18594297	808	309	24	137.04	16.50	1.95
chr2	18610311	18610797	487	225	13	57.14	7.59	2.38
chr2	18611461	18612234	774	585	21	62.67	7.13	1.81
chr2	18615566	18616256	691	369	19	84.13	9.51	1.60
chr2	18688551	18689225	675	270	37	190.25	19.25	2.54
chr2	18819608	18820043	436	131	13	54.19	10.66	2.87
chr2	18844775	18845198	424	134	14	54.79	10.08	2.77
chr2	18859594	18860317	724	409	25	120.94	17.99	1.61
chr2	18870385	18870616	232	117	8	50.62	9.78	3.59
chr2	18873686	18874210	525	218	22	87.78	8.96	1.61
chr2	18918288	18918860	573	421	16	52.57	7.35	3.19
chr2	18918885	18920444	1560	1279	55	271.22	19.13	3.90
chr2	18926470	18927071	602	338	29	125.70	12.22	1.71
chr2	19293089	19293751	663	296	21	117.13	16.21	1.59
chr2	19367665	19368301	637	308	19	98.64	13.75	1.63
chr2	19578500	19579831	1332	756	45	198.04	15.71	2.66
chr2	19579861	19580227	367	189	13	67.81	15.00	1.66
chr2	19580240	19580801	562	133	18	99.91	13.97	1.62
chr2	19587508	19588009	502	370	13	63.05	10.27	1.79
chr2	19613648	19614069	422	134	13	60.10	9.51	2.03
chr2	19616020	19616303	284	133	9	57.11	12.22	2.39
chr2	19656085	19656557	473	216	13	67.12	11.97	1.69
chr2	20480773	20481021	249	125	9	57.48	13.20	2.33
chr2	20888267	20888730	464	223	12	59.25	13.20	2.08
chr2	20890518	20891553	1036	309	36	183.80	19.75	2.38
chr2	21127180	21127730	551	191	18	97.83	10.27	1.63
chr2	22443770	22446264	2495	1016	1210	615.25	3.82	28.57
chr2	22600271	22600895	625	133	41	132.35	14.21	1.83
chr2	22629632	22630355	724	531	28	131.41	15.55	1.81
